"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"14",0.0810147299509002,0.0987452264048009,0.0881069285324605,0.0490998363338789,0.0455537370430987,0.0490998363338789,0.0490998363338789,0.130660120021822,0.0597381342062193,0.137752318603382,0.130660120021822,0.0597381342062193,0.0207310420076378
"15",0.0171688267968356,0.0193570106042754,0.0543679515233126,0.0696852381753914,0.0324861134489143,0.0215451944117152,0.0106042753745161,0.0412388486786736,0.194411715199461,0.104696179094429,0.360713684564888,0.0499915839084329,0.023733378219155
"16",0.0541711809317443,0.0541711809317443,0.0823401950162514,0.0541711809317443,0.0964247020585049,0.110509209100758,0.0541711809317443,0.0964247020585049,0.0682556879739978,0.0541711809317443,0.110509209100758,0.0964247020585049,0.0682556879739978
"17",0.0486854917234664,0.0613437195715677,0.0993184031158715,0.0866601752677702,0.0613437195715677,0.0486854917234664,0.0613437195715677,0.0613437195715677,0.0613437195715677,0.137293086660175,0.0993184031158715,0.111976630963973,0.0613437195715677
"18",0.0463980463980464,0.0305250305250305,0.0543345543345543,0.0543345543345543,0.0543345543345543,0.0384615384615385,0.0384615384615385,0.101953601953602,0.0702075702075702,0.244810744810745,0.0860805860805861,0.10989010989011,0.0702075702075702
"19",0.0512820512820513,0.117948717948718,0.0646153846153846,0.0646153846153846,0.0646153846153846,0.0512820512820513,0.0512820512820513,0.0646153846153846,0.0512820512820513,0.197948717948718,0.077948717948718,0.0912820512820513,0.0512820512820513
"20",0.0512820512820513,0.0646153846153846,0.0512820512820513,0.0512820512820513,0.171282051282051,0.0512820512820513,0.0646153846153846,0.0912820512820513,0.0512820512820513,0.144615384615385,0.0912820512820513,0.0512820512820513,0.0646153846153846
"21",0.0447227191413238,0.056350626118068,0.0912343470483005,0.056350626118068,0.102862254025045,0.0679785330948122,0.0679785330948122,0.056350626118068,0.102862254025045,0.114490161001789,0.114490161001789,0.0679785330948122,0.056350626118068
"22",0.0453190220632081,0.169350029815146,0.0453190220632081,0.122838401908169,0.0608228980322004,0.0453190220632081,0.0608228980322004,0.0530709600477042,0.0918306499701849,0.122838401908169,0.107334525939177,0.037567084078712,0.037567084078712
"23",0.085972850678733,0.0712669683257919,0.130090497737557,0.0565610859728507,0.085972850678733,0.0565610859728507,0.085972850678733,0.0712669683257919,0.0712669683257919,0.115384615384615,0.0565610859728507,0.0565610859728507,0.0565610859728507
"24",0.0692307692307692,0.0692307692307692,0.0692307692307692,0.0692307692307692,0.0692307692307692,0.112087912087912,0.0692307692307692,0.0549450549450549,0.0835164835164835,0.126373626373626,0.0692307692307692,0.0549450549450549,0.0835164835164835
"25",0.0626641651031895,0.0480300187617261,0.0333958724202627,0.0333958724202627,0.0577861163227017,0.0919324577861163,0.0333958724202627,0.0480300187617261,0.0968105065666041,0.145590994371482,0.145590994371482,0.140712945590994,0.0626641651031895
"26",0.0428863172226004,0.0428863172226004,0.0959836623553438,0.078284547311096,0.0605854322668482,0.0694349897889721,0.0517358747447243,0.0694349897889721,0.0694349897889721,0.157930565010211,0.104833219877468,0.0871341048332199,0.0694349897889721
"27",0.0279941577409932,0.0722979552093476,0.056475170399221,0.0469814995131451,0.0406523855890945,0.0248296007789679,0.0311587147030185,0.056475170399221,0.113437195715677,0.296981499513145,0.119766309639727,0.0596397273612463,0.0533106134371957
"28",0.0769230769230769,0.0927960927960928,0.061050061050061,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.108669108669109,0.061050061050061,0.061050061050061,0.0927960927960928,0.0927960927960928,0.061050061050061,0.061050061050061
"29",0.0475599669148056,0.0744416873449132,0.0851943755169562,0.0206782464846981,0.0421836228287841,0.0529363110008271,0.0475599669148056,0.0421836228287841,0.0851943755169562,0.251861042183623,0.0959470636889992,0.106699751861042,0.0475599669148056
"30",0.0201093322920734,0.0213783678250683,0.0137641546270988,0.027723545490043,0.027723545490043,0.00741897696212417,0.0239164388910582,0.0188402967590785,0.0353377586880125,0.026454509957048,0.615286997266693,0.138129636860601,0.0239164388910582
"31",0.0446271285965942,0.0675278919553729,0.0751614797416324,0.0446271285965942,0.082795067527892,0.0751614797416324,0.0675278919553729,0.0293599530240752,0.0369935408103347,0.27363476218438,0.0751614797416324,0.0675278919553729,0.0598943041691133
"32",0.090185676392573,0.0442086648983201,0.0786914235190097,0.0671971706454465,0.216622458001768,0.0557029177718833,0.0786914235190097,0.101679929266136,0.0442086648983201,0.0786914235190097,0.0442086648983201,0.0442086648983201,0.0557029177718833
"33",0.0133779264214047,0.139236049991199,0.0843161415243795,0.0545678577715191,0.0133779264214047,0.102622777679986,0.0431262101742651,0.0271079035381095,0.0248195740186587,0.267382503080444,0.0911811300827319,0.125506072874494,0.0133779264214047
"34",0.0652014652014652,0.0842490842490843,0.0366300366300366,0.0747252747252747,0.0842490842490843,0.0747252747252747,0.0556776556776557,0.0461538461538462,0.0842490842490843,0.122344322344322,0.0747252747252747,0.0937728937728938,0.103296703296703
"35",0.0806004340487099,0.0469013744875814,0.0194719074029419,0.0594405594405594,0.0186882083433808,0.00458162527128044,0.0335784904750422,0.0179045092838196,0.0147697130455751,0.0163371111646974,0.0163371111646974,0.0735471425126597,0.597841813359055
"36",0.0794451450189155,0.0630517023959647,0.0630517023959647,0.0630517023959647,0.226986128625473,0.0630517023959647,0.0630517023959647,0.0630517023959647,0.0630517023959647,0.0630517023959647,0.0630517023959647,0.0630517023959647,0.0630517023959647
"37",0.04177585941113,0.370433174040388,0.0618159395714506,0.0357638353630338,0.0357638353630338,0.0197317712347772,0.0137197471866811,0.0397718513950979,0.0477878834592261,0.0317558193309696,0.0858640357638354,0.075843995683675,0.139972252196701
"38",0.0437939641479465,0.0614930791921942,0.0585432266848196,0.108690719310188,0.0585432266848196,0.0260948491036987,0.0172452915815748,0.0408441116405718,0.0349444066258226,0.318130247333787,0.182437031994554,0.0290447016110733,0.0201951440889494
"39",0.0860805860805861,0.101953601953602,0.0781440781440781,0.10989010989011,0.0622710622710623,0.0543345543345543,0.0384615384615385,0.0384615384615385,0.0860805860805861,0.0384615384615385,0.0702075702075702,0.0702075702075702,0.165445665445665
"40",0.063514467184192,0.0726887791107975,0.118560338743825,0.0497529992942837,0.0589273112208892,0.0543401552575865,0.0222300635144672,0.0314043754410727,0.081863091037403,0.219477769936486,0.113973182780522,0.0772759350741002,0.0359915314043754
"41",0.0342307692307692,0.139230769230769,0.0342307692307692,0.104230769230769,0.0742307692307692,0.0792307692307692,0.0192307692307692,0.159230769230769,0.0492307692307692,0.0442307692307692,0.0442307692307692,0.0392307692307692,0.179230769230769
"42",0.0653846153846154,0.0487179487179487,0.132051282051282,0.0487179487179487,0.0737179487179487,0.0653846153846154,0.0320512820512821,0.0653846153846154,0.0820512820512821,0.198717948717949,0.0987179487179487,0.0487179487179487,0.0403846153846154
"43",0.0641025641025641,0.0641025641025641,0.0641025641025641,0.0807692307692308,0.0641025641025641,0.0974358974358975,0.0641025641025641,0.0807692307692308,0.0641025641025641,0.130769230769231,0.0974358974358975,0.0641025641025641,0.0641025641025641
"44",0.0471464019851117,0.0713399503722084,0.11166253101737,0.0390818858560794,0.127791563275434,0.0632754342431762,0.0471464019851117,0.0955334987593052,0.087468982630273,0.192307692307692,0.0310173697270471,0.0390818858560794,0.0471464019851117
"45",0.0555954948478313,0.0431344356578001,0.089863407620417,0.12724658519051,0.0680565540378625,0.0150970524802301,0.0369039060627846,0.345315121016056,0.074287083632878,0.0119817876827223,0.0555954948478313,0.0462497004553079,0.030673376467769
"46",0.116138763197587,0.0671191553544495,0.125942684766214,0.0671191553544495,0.0475113122171946,0.0377073906485671,0.0671191553544495,0.0965309200603318,0.0671191553544495,0.0671191553544495,0.0475113122171946,0.0867269984917044,0.106334841628959
"47",0.0407996259060089,0.0438391395838204,0.00736497545008183,0.148702361468319,0.00584521861117606,0.019523030161328,0.0316810848725742,0.473930324994155,0.0909516015898995,0.0164835164835165,0.0225625438391396,0.0499181669394435,0.0483984101005378
"48",0.0507414272474513,0.0356811862835959,0.038693234476367,0.132066728452271,0.0296570898980538,0.0627896200185357,0.0236329935125116,0.505560704355885,0.0206209453197405,0.0326691380908248,0.0145968489341983,0.0206209453197405,0.0326691380908248
"49",0.182139699381079,0.0671971706454465,0.0557029177718833,0.0671971706454465,0.0671971706454465,0.0442086648983201,0.0557029177718833,0.090185676392573,0.0671971706454465,0.0557029177718833,0.090185676392573,0.113174182139699,0.0442086648983201
"50",0.33970893970894,0.037006237006237,0.0694386694386694,0.0802494802494803,0.0964656964656965,0.0261954261954262,0.0532224532224532,0.0964656964656965,0.0316008316008316,0.0424116424116424,0.0316008316008316,0.0478170478170478,0.0478170478170478
"51",0.0697302697302697,0.243756243756244,0.0879120879120879,0.022977022977023,0.035964035964036,0.0177822177822178,0.0385614385614386,0.0281718281718282,0.0567432567432567,0.00999000999000999,0.0281718281718282,0.0437562437562438,0.316483516483516
"52",0.130566801619433,0.0713562753036437,0.123987854251012,0.0713562753036437,0.0647773279352227,0.0516194331983806,0.0450404858299595,0.0647773279352227,0.123987854251012,0.0647773279352227,0.0581983805668016,0.0318825910931174,0.0976720647773279
"53",0.0339892665474061,0.0223613595706619,0.0572450805008945,0.0630590339892665,0.0630590339892665,0.0863148479427549,0.028175313059034,0.0863148479427549,0.0863148479427549,0.18515205724508,0.167710196779964,0.0688729874776386,0.0514311270125224
"54",0.0958668197474168,0.0958668197474168,0.0884041331802526,0.0510907003444317,0.0510907003444317,0.0510907003444317,0.0436280137772675,0.207807118254879,0.0510907003444317,0.0585533869115959,0.0958668197474168,0.0510907003444317,0.0585533869115959
"55",0.0425824175824176,0.0461538461538462,0.0479395604395604,0.133653846153846,0.0497252747252747,0.0479395604395604,0.0175824175824176,0.0568681318681319,0.0675824175824176,0.333653846153846,0.0479395604395604,0.0800824175824176,0.0282967032967033
"56",0.0889110889110889,0.0629370629370629,0.04995004995005,0.0889110889110889,0.04995004995005,0.0759240759240759,0.04995004995005,0.0629370629370629,0.0629370629370629,0.17982017982018,0.0889110889110889,0.0889110889110889,0.04995004995005
"57",0.0457875457875458,0.0576923076923077,0.129120879120879,0.117216117216117,0.152930402930403,0.0576923076923077,0.0815018315018315,0.0695970695970696,0.0457875457875458,0.0457875457875458,0.0815018315018315,0.0576923076923077,0.0576923076923077
"58",0.0377171215880893,0.0893300248138958,0.0441687344913151,0.0441687344913151,0.0377171215880893,0.0764267990074442,0.0312655086848635,0.08287841191067,0.102233250620347,0.0635235732009926,0.218362282878412,0.0764267990074442,0.0957816377171216
"59",0.0682556879739978,0.0823401950162514,0.0682556879739978,0.0823401950162514,0.0541711809317443,0.0682556879739978,0.0541711809317443,0.0541711809317443,0.0823401950162514,0.0964247020585049,0.180931744312026,0.0541711809317443,0.0541711809317443
"60",0.0332337565347274,0.0429424943988051,0.0477968633308439,0.0672143390589993,0.0429424943988051,0.0477968633308439,0.0283793876026886,0.0332337565347274,0.10604929051531,0.285660941000747,0.18857356235997,0.0429424943988051,0.0332337565347274
"61",0.0699300699300699,0.0699300699300699,0.0881118881118881,0.0881118881118881,0.0881118881118881,0.0699300699300699,0.0699300699300699,0.0699300699300699,0.0699300699300699,0.0881118881118881,0.0699300699300699,0.0881118881118881,0.0699300699300699
"62",0.0776846915460777,0.047981721249048,0.0578827113480579,0.0974866717440975,0.0578827113480579,0.0677837014470678,0.0380807311500381,0.047981721249048,0.0776846915460777,0.196496572734196,0.117288651942117,0.0380807311500381,0.0776846915460777
"63",0.107481559536354,0.0800842992623815,0.0526870389884089,0.0800842992623815,0.0663856691253952,0.107481559536354,0.0526870389884089,0.0526870389884089,0.0526870389884089,0.0663856691253952,0.134878819810327,0.0800842992623815,0.0663856691253952
"64",0.0510183903500099,0.228396282380858,0.0201700613011667,0.0330235317381847,0.0587304726122207,0.0253114494759739,0.0304528376507811,0.0690132489618351,0.0818667193988531,0.0150286731263595,0.202689341506822,0.133280601146925,0.0510183903500099
"65",0.0699300699300699,0.0699300699300699,0.0881118881118881,0.0881118881118881,0.0881118881118881,0.0699300699300699,0.0699300699300699,0.0699300699300699,0.0699300699300699,0.0881118881118881,0.0699300699300699,0.0881118881118881,0.0699300699300699
"66",0.0325443786982249,0.0710059171597633,0.0352916314454776,0.0407861369399831,0.0517751479289941,0.0407861369399831,0.0380388841927303,0.0352916314454776,0.153423499577346,0.194632290786137,0.172654268808115,0.0902366863905325,0.0435333896872358
"67",0.0553558590941769,0.0413371675053918,0.0413371675053918,0.083393242271747,0.0553558590941769,0.0226455787203451,0.0740474478792236,0.0647016534867002,0.083393242271747,0.284327821710999,0.0553558590941769,0.111430625449317,0.0273184759166068
"68",0.0591715976331361,0.0591715976331361,0.0591715976331361,0.0899408284023669,0.182248520710059,0.0591715976331361,0.105325443786982,0.0899408284023669,0.0591715976331361,0.0591715976331361,0.0591715976331361,0.0591715976331361,0.0591715976331361
"69",0.0821382007822686,0.0651890482398957,0.0651890482398957,0.0821382007822686,0.116036505867014,0.0821382007822686,0.0821382007822686,0.0821382007822686,0.0651890482398957,0.0651890482398957,0.0651890482398957,0.0651890482398957,0.0821382007822686
"70",0.0559440559440559,0.0445804195804196,0.090034965034965,0.112762237762238,0.0559440559440559,0.0388986013986014,0.027534965034965,0.0388986013986014,0.0445804195804196,0.26048951048951,0.13548951048951,0.0332167832167832,0.0616258741258741
"71",0.0376254180602007,0.0756688963210702,0.0457775919732442,0.0240384615384615,0.0131688963210702,0.0430602006688963,0.032190635451505,0.0512123745819398,0.0566471571906355,0.048494983277592,0.0294732441471572,0.524038461538462,0.0186036789297659
"72",0.112980769230769,0.0504807692307692,0.196314102564103,0.0817307692307692,0.0713141025641026,0.0504807692307692,0.0608974358974359,0.0608974358974359,0.0713141025641026,0.0713141025641026,0.0504807692307692,0.0608974358974359,0.0608974358974359
"73",0.0934065934065934,0.105311355311355,0.26007326007326,0.0576923076923077,0.0457875457875458,0.0457875457875458,0.0815018315018315,0.0576923076923077,0.0457875457875458,0.0576923076923077,0.0457875457875458,0.0457875457875458,0.0576923076923077
"74",0.13627489262007,0.0956657555642327,0.024599765716517,0.0296759078484967,0.0347520499804764,0.0398281921124561,0.151503319016009,0.0550566185083952,0.0702850449043343,0.0499804763764155,0.024599765716517,0.14135103475205,0.14642717688403
"75",0.0356472795497186,0.0356472795497186,0.0661350844277674,0.114915572232645,0.0295497185741088,0.0539399624765478,0.0600375234521576,0.0417448405253283,0.139305816135084,0.114915572232645,0.169793621013133,0.0905253283302064,0.0478424015009381
"76",0.079002079002079,0.11954261954262,0.079002079002079,0.0654885654885655,0.0654885654885655,0.051975051975052,0.051975051975052,0.079002079002079,0.079002079002079,0.079002079002079,0.0654885654885655,0.0654885654885655,0.11954261954262
"77",0.0195087435560497,0.039219650257758,0.00768219953502477,0.587182856565248,0.0116243808753664,0.0155665622157081,0.00899625998180532,0.0444758920448802,0.0195087435560497,0.0195087435560497,0.181138178510058,0.0300212271302941,0.0155665622157081
"78",0.0582750582750583,0.0734265734265734,0.0582750582750583,0.0582750582750583,0.194638694638695,0.0582750582750583,0.0734265734265734,0.103729603729604,0.0734265734265734,0.0734265734265734,0.0582750582750583,0.0582750582750583,0.0582750582750583
"79",0.0534188034188034,0.0673076923076923,0.0950854700854701,0.108974358974359,0.192307692307692,0.0811965811965812,0.0673076923076923,0.0534188034188034,0.0534188034188034,0.0534188034188034,0.0534188034188034,0.0534188034188034,0.0673076923076923
"80",0.0342521047168723,0.0432476069657479,0.0342521047168723,0.503517472033214,0.0357513550916849,0.0222581017183716,0.0237573520931842,0.0537423595894361,0.0522431092146235,0.0342521047168723,0.013262599469496,0.068734863337562,0.0807288663360627
"81",0.0652089027723546,0.0550566185083952,0.0347520499804764,0.0398281921124561,0.181960171807888,0.126122608356111,0.0449043342444358,0.0499804763764155,0.100741897696212,0.0652089027723546,0.0449043342444358,0.14135103475205,0.0499804763764155
"82",0.125579240037071,0.0653382761816497,0.173772011121409,0.0834105653382762,0.041241890639481,0.0593141797961075,0.246061167747915,0.0352177942539388,0.0231696014828545,0.0291936978683967,0.0291936978683967,0.0291936978683967,0.0593141797961075
"83",0.0673076923076923,0.0673076923076923,0.206196581196581,0.0534188034188034,0.0534188034188034,0.0673076923076923,0.0534188034188034,0.0950854700854701,0.0673076923076923,0.0811965811965812,0.0534188034188034,0.0673076923076923,0.0673076923076923
"84",0.092128801431127,0.0688729874776386,0.0746869409660107,0.0339892665474061,0.0746869409660107,0.173524150268336,0.132826475849732,0.0456171735241503,0.028175313059034,0.0223613595706619,0.0514311270125224,0.138640429338104,0.0630590339892665
"85",0.0548980933596318,0.0634451019066404,0.0506245890861275,0.131821170282709,0.131821170282709,0.0548980933596318,0.0677186061801446,0.0378040762656147,0.106180144641683,0.0762656147271532,0.0506245890861275,0.0933596318211703,0.0805391190006575
"86",0.0712669683257919,0.0565610859728507,0.0565610859728507,0.100678733031674,0.0565610859728507,0.0712669683257919,0.0712669683257919,0.0712669683257919,0.0712669683257919,0.085972850678733,0.0712669683257919,0.085972850678733,0.130090497737557
"87",0.0705381574946792,0.0428701733049559,0.034965034965035,0.0547278808148373,0.106111280024324,0.0468227424749164,0.0547278808148373,0.0626330191547583,0.0942535725144421,0.264214046822742,0.0468227424749164,0.0586804499847978,0.0626330191547583
"88",0.106508875739645,0.029585798816568,0.329585798816568,0.0526627218934911,0.0988165680473373,0.0603550295857988,0.0526627218934911,0.0449704142011834,0.0372781065088757,0.0526627218934911,0.0526627218934911,0.0372781065088757,0.0449704142011834
"89",0.0700549450549451,0.105769230769231,0.266483516483516,0.0521978021978022,0.0700549450549451,0.0700549450549451,0.0521978021978022,0.0521978021978022,0.0343406593406593,0.0521978021978022,0.0611263736263736,0.0521978021978022,0.0611263736263736
"90",0.149631190727081,0.129083245521602,0.0742887249736565,0.0674394099051633,0.0879873551106428,0.0742887249736565,0.0331928345626976,0.0331928345626976,0.0742887249736565,0.0742887249736565,0.0742887249736565,0.0948366701791359,0.0331928345626976
"91",0.139632107023411,0.107023411371237,0.117892976588629,0.0418060200668896,0.0635451505016722,0.0635451505016722,0.0418060200668896,0.0418060200668896,0.0961538461538462,0.0744147157190636,0.0852842809364549,0.0418060200668896,0.0852842809364549
"92",0.0533751962323391,0.032967032967033,0.175824175824176,0.032967032967033,0.0805860805860806,0.100994243851387,0.237048665620094,0.032967032967033,0.0533751962323391,0.0601779173207745,0.0397697540554683,0.032967032967033,0.0669806384092098
"93",0.0585141354372124,0.0414201183431953,0.178172255095332,0.0670611439842209,0.101249178172255,0.0414201183431953,0.126890203813281,0.0756081525312295,0.0499671268902038,0.0756081525312295,0.0414201183431953,0.084155161078238,0.0585141354372124
"94",0.0678733031674208,0.165912518853695,0.028657616892911,0.028657616892911,0.0531674208144796,0.0384615384615385,0.0482654600301659,0.028657616892911,0.0776772247360483,0.0384615384615385,0.0237556561085973,0.361990950226244,0.0384615384615385
"95",0.148461538461538,0.0784615384615385,0.118461538461538,0.0684615384615385,0.0384615384615385,0.0584615384615385,0.0984615384615385,0.0784615384615385,0.0584615384615385,0.0784615384615385,0.0484615384615385,0.0484615384615385,0.0784615384615385
"96",0.0823401950162514,0.0541711809317443,0.0541711809317443,0.0823401950162514,0.166847237269772,0.0823401950162514,0.0823401950162514,0.0682556879739978,0.0964247020585049,0.0541711809317443,0.0682556879739978,0.0541711809317443,0.0541711809317443
"97",0.061050061050061,0.0769230769230769,0.061050061050061,0.0769230769230769,0.203907203907204,0.061050061050061,0.061050061050061,0.061050061050061,0.061050061050061,0.061050061050061,0.061050061050061,0.0927960927960928,0.061050061050061
"98",0.104746317512275,0.0515548281505728,0.168576104746318,0.115384615384615,0.0728314238952537,0.0515548281505728,0.0728314238952537,0.0409165302782324,0.0515548281505728,0.0409165302782324,0.0515548281505728,0.0941080196399345,0.0834697217675941
"99",0.103643724696356,0.0510121457489879,0.0931174089068826,0.0510121457489879,0.0615384615384615,0.0510121457489879,0.145748987854251,0.0720647773279352,0.0615384615384615,0.0720647773279352,0.0720647773279352,0.0720647773279352,0.0931174089068826
"100",0.0984615384615385,0.0384615384615385,0.0984615384615385,0.0884615384615385,0.0684615384615385,0.0484615384615385,0.168461538461538,0.0684615384615385,0.108461538461538,0.0484615384615385,0.0484615384615385,0.0684615384615385,0.0484615384615385
"101",0.0889110889110889,0.0629370629370629,0.153846153846154,0.0629370629370629,0.0889110889110889,0.04995004995005,0.0889110889110889,0.0759240759240759,0.0759240759240759,0.04995004995005,0.04995004995005,0.0889110889110889,0.0629370629370629
"102",0.0532544378698225,0.0972104818258664,0.295012679628064,0.0642434488588335,0.0532544378698225,0.0752324598478445,0.0532544378698225,0.0752324598478445,0.0422654268808115,0.0422654268808115,0.0422654268808115,0.0642434488588335,0.0422654268808115
"103",0.0451923076923077,0.053525641025641,0.041025641025641,0.0493589743589744,0.0618589743589744,0.128525641025641,0.0993589743589744,0.0493589743589744,0.0576923076923077,0.132692307692308,0.091025641025641,0.111858974358974,0.078525641025641
"104",0.140859140859141,0.04995004995005,0.0629370629370629,0.04995004995005,0.0629370629370629,0.0759240759240759,0.0889110889110889,0.114885114885115,0.0759240759240759,0.0759240759240759,0.04995004995005,0.0759240759240759,0.0759240759240759
"105",0.0698160535117057,0.0480769230769231,0.096989966555184,0.096989966555184,0.0589464882943144,0.238294314381271,0.0426421404682274,0.0480769230769231,0.107859531772575,0.0426421404682274,0.0372073578595318,0.0372073578595318,0.0752508361204013
"106",0.0848806366047745,0.102122015915119,0.0590185676392573,0.0848806366047745,0.153846153846154,0.0848806366047745,0.0503978779840849,0.0590185676392573,0.0762599469496021,0.0503978779840849,0.0417771883289125,0.0676392572944297,0.0848806366047745
"107",0.0247153568453207,0.0896973063038045,0.0463760066648153,0.104137739516801,0.0824770896973063,0.10774784782005,0.0752568730908081,0.122188281033046,0.10774784782005,0.0860871980005554,0.035545681755068,0.0535962232713135,0.0644265481810608
"108",0.107068607068607,0.0867983367983368,0.0935550935550936,0.0462577962577963,0.0597713097713098,0.127338877338877,0.08004158004158,0.0462577962577963,0.0732848232848233,0.0935550935550936,0.0462577962577963,0.0732848232848233,0.0665280665280665
"109",0.120497999110716,0.0626945309026234,0.0858159181858604,0.0453534904401956,0.120497999110716,0.247665629168519,0.0569141840818141,0.0395731436193864,0.0569141840818141,0.0626945309026234,0.0280124499777679,0.0511338372610049,0.0222321031569587
"110",0.0387692307692308,0.110769230769231,0.126769230769231,0.0547692307692308,0.134769230769231,0.0547692307692308,0.0707692307692308,0.0467692307692308,0.0627692307692308,0.0867692307692308,0.0707692307692308,0.0787692307692308,0.0627692307692308
"111",0.0656871218668972,0.133102852203976,0.0993949870354365,0.0769230769230769,0.0544511668107174,0.110630942091616,0.0656871218668972,0.0769230769230769,0.0432152117545376,0.0656871218668972,0.0544511668107174,0.0656871218668972,0.0881590319792567
"112",0.0620347394540943,0.0942928039702233,0.0620347394540943,0.0942928039702233,0.142679900744417,0.0620347394540943,0.0620347394540943,0.0942928039702233,0.0781637717121588,0.0620347394540943,0.0620347394540943,0.0620347394540943,0.0620347394540943
"113",0.0910806984426616,0.0788107597923549,0.0604058518168948,0.0420009438414346,0.164700330344502,0.0604058518168948,0.109485606418122,0.0726757904672015,0.0726757904672015,0.0788107597923549,0.0297310051911279,0.0542708824917414,0.0849457291175083
"114",0.0322886989553656,0.0816714150047483,0.0281734726179171,0.122823678379234,0.10636277302944,0.126938904716683,0.0734409623298512,0.0652105096549541,0.16397594175372,0.0281734726179171,0.0528648306426084,0.0652105096549541,0.0528648306426084
"115",0.120700437773609,0.0637898686679175,0.112570356472796,0.104440275171982,0.0393996247654784,0.193871169480926,0.0719199499687305,0.0393996247654784,0.0393996247654784,0.0312695434646654,0.0800500312695435,0.0393996247654784,0.0637898686679175
"116",0.051975051975052,0.079002079002079,0.0654885654885655,0.051975051975052,0.187110187110187,0.079002079002079,0.0925155925155925,0.0925155925155925,0.051975051975052,0.051975051975052,0.0654885654885655,0.0654885654885655,0.0654885654885655
"117",0.0897435897435898,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.126780626780627,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0712250712250712
"118",0.0781637717121588,0.0781637717121588,0.0620347394540943,0.0781637717121588,0.0620347394540943,0.0781637717121588,0.110421836228288,0.0781637717121588,0.0620347394540943,0.0781637717121588,0.0781637717121588,0.0781637717121588,0.0781637717121588
"119",0.0404440919904837,0.0713719270420301,0.0455987311657415,0.107454401268834,0.11776367961935,0.11776367961935,0.133227597145123,0.0765265662172879,0.0559080095162569,0.0713719270420301,0.0507533703409992,0.0610626486915147,0.0507533703409992
