"","V1","V2","V3","V4","V5","V6"
"24",0.272300469483568,0.117370892018779,0.117370892018779,0.117370892018779,0.2018779342723,0.173708920187793
"25",0.407407407407407,0.151368760064412,0.122383252818035,0.103059581320451,0.103059581320451,0.112721417069243
"26",0.345345345345345,0.201201201201201,0.0930930930930931,0.0930930930930931,0.147147147147147,0.12012012012012
"27",0.441299790356394,0.164570230607966,0.0859538784067086,0.079664570230608,0.186582809224319,0.0419287211740042
"28",0.185792349726776,0.251366120218579,0.153005464480874,0.136612021857924,0.136612021857924,0.136612021857924
"29",0.504409171075838,0.0652557319223986,0.0811287477954145,0.107583774250441,0.123456790123457,0.118165784832452
"30",0.564327485380117,0.222222222222222,0.120718462823726,0.0217209690893901,0.045530492898914,0.0254803675856307
"31",0.306763285024155,0.118357487922705,0.0893719806763285,0.161835748792271,0.154589371980676,0.169082125603865
"32",0.130268199233716,0.153256704980843,0.153256704980843,0.314176245210728,0.130268199233716,0.118773946360153
"33",0.414511494252874,0.160201149425287,0.119252873563218,0.0438218390804598,0.183908045977011,0.0783045977011494
"34",0.326599326599327,0.215488215488216,0.104377104377104,0.124579124579125,0.0942760942760943,0.134680134680135
"35",0.0707943364530838,0.123350131989441,0.623710103191745,0.0297576193904488,0.085913126949844,0.066474682025438
"36",0.134408602150538,0.134408602150538,0.134408602150538,0.327956989247312,0.134408602150538,0.134408602150538
"37",0.278950735764555,0.17530390275112,0.257837492002559,0.0313499680102367,0.173384516954575,0.0831733845169546
"38",0.401630988786952,0.303771661569827,0.0682976554536188,0.0499490316004078,0.117227319062181,0.0591233435270133
"39",0.156410256410256,0.171794871794872,0.333333333333333,0.0871794871794872,0.11025641025641,0.141025641025641
"40",0.394345238095238,0.220238095238095,0.0550595238095238,0.068452380952381,0.15327380952381,0.108630952380952
"41",0.151799687010955,0.29264475743349,0.250391236306729,0.0672926447574335,0.161189358372457,0.0766823161189358
"42",0.276353276353276,0.207977207977208,0.105413105413105,0.0797720797720798,0.225071225071225,0.105413105413105
"43",0.21264367816092,0.195402298850575,0.14367816091954,0.14367816091954,0.14367816091954,0.160919540229885
"44",0.256613756613757,0.232804232804233,0.0978835978835979,0.12962962962963,0.177248677248677,0.105820105820106
"45",0.106496272630458,0.381256656017039,0.20234291799787,0.0777422790202343,0.148029818956337,0.0841320553780618
"46",0.13745704467354,0.178694158075601,0.302405498281787,0.0962199312714777,0.189003436426117,0.0962199312714777
"47",0.128600823045267,0.515946502057613,0.0900205761316872,0.0668724279835391,0.133230452674897,0.0653292181069959
"48",0.0976837865055388,0.578046324269889,0.103726082578046,0.0372608257804632,0.109768378650554,0.0735146022155086
"49",0.11231884057971,0.177536231884058,0.253623188405797,0.0905797101449275,0.221014492753623,0.144927536231884
"50",0.127946127946128,0.107744107744108,0.218855218855219,0.0572390572390572,0.385521885521885,0.102693602693603
"51",0.113384484228474,0.0571184995737425,0.3384484228474,0.0673486786018755,0.3384484228474,0.0852514919011083
"52",0.120833333333333,0.133333333333333,0.289583333333333,0.127083333333333,0.264583333333333,0.0645833333333333
"53",0.382936507936508,0.228174603174603,0.132936507936508,0.0793650793650794,0.103174603174603,0.0734126984126984
"54",0.112745098039216,0.29656862745098,0.208333333333333,0.0686274509803922,0.178921568627451,0.134803921568627
"55",0.346878680800942,0.253239104829211,0.182567726737338,0.055359246171967,0.0959952885747939,0.0659599528857479
"56",0.337448559670782,0.139917695473251,0.127572016460905,0.127572016460905,0.11522633744856,0.152263374485597
"57",0.0936329588014981,0.239700374531835,0.149812734082397,0.239700374531835,0.127340823970037,0.149812734082397
"58",0.30365296803653,0.228310502283105,0.166666666666667,0.0844748858447489,0.132420091324201,0.0844748858447489
"59",0.228855721393035,0.199004975124378,0.139303482587065,0.139303482587065,0.169154228855721,0.124378109452736
"60",0.308943089430894,0.289430894308943,0.0943089430894309,0.0455284552845528,0.152845528455285,0.108943089430894
"61",0.157232704402516,0.157232704402516,0.157232704402516,0.213836477987421,0.157232704402516,0.157232704402516
"62",0.263888888888889,0.170138888888889,0.128472222222222,0.138888888888889,0.180555555555556,0.118055555555556
"63",0.231111111111111,0.204444444444444,0.111111111111111,0.111111111111111,0.191111111111111,0.151111111111111
"64",0.34156378600823,0.250205761316872,0.158847736625514,0.0279835390946502,0.153909465020576,0.0674897119341564
"65",0.157232704402516,0.157232704402516,0.157232704402516,0.213836477987421,0.157232704402516,0.157232704402516
"66",0.439600363306085,0.235240690281562,0.118074477747502,0.036330608537693,0.0962761126248865,0.0744777475022707
"67",0.17527386541471,0.428794992175274,0.128325508607199,0.0719874804381847,0.100156494522692,0.0954616588419405
"68",0.143589743589744,0.128205128205128,0.128205128205128,0.297435897435897,0.143589743589744,0.158974358974359
"69",0.138888888888889,0.205555555555556,0.138888888888889,0.205555555555556,0.155555555555556,0.155555555555556
"70",0.283524904214559,0.21455938697318,0.111111111111111,0.0823754789272031,0.18007662835249,0.128352490421456
"71",0.430873621713316,0.110262934690416,0.158608990670059,0.0441051738761662,0.138252756573367,0.117896522476675
"72",0.128472222222222,0.211805555555556,0.201388888888889,0.107638888888889,0.211805555555556,0.138888888888889
"73",0.111111111111111,0.146825396825397,0.134920634920635,0.134920634920635,0.349206349206349,0.123015873015873
"74",0.246732026143791,0.138888888888889,0.339869281045752,0.065359477124183,0.129084967320261,0.0800653594771242
"75",0.362919132149901,0.203155818540434,0.161735700197239,0.0552268244575937,0.102564102564103,0.11439842209073
"76",0.234234234234234,0.153153153153153,0.207207207207207,0.112612612612613,0.166666666666667,0.126126126126126
"77",0.202803328953132,0.581252737625931,0.0989925536574682,0.029347349978099,0.041173893999124,0.0464301357862462
"78",0.124378109452736,0.139303482587065,0.124378109452736,0.288557213930348,0.169154228855721,0.154228855721393
"79",0.114155251141553,0.127853881278539,0.114155251141553,0.319634703196347,0.168949771689498,0.155251141552511
"80",0.0870610870610871,0.584896584896585,0.162097162097162,0.063973063973064,0.063973063973064,0.037999037999038
"81",0.271317829457364,0.210852713178295,0.103875968992248,0.108527131782946,0.136434108527132,0.168992248062016
"82",0.113060428849903,0.0662768031189084,0.142300194931774,0.101364522417154,0.499025341130604,0.0779727095516569
"83",0.127853881278539,0.127853881278539,0.19634703196347,0.168949771689498,0.264840182648402,0.114155251141553
"84",0.1996336996337,0.183150183150183,0.172161172161172,0.0787545787545788,0.172161172161172,0.194139194139194
"85",0.230225988700565,0.27683615819209,0.162429378531073,0.115819209039548,0.145480225988701,0.0692090395480226
"86",0.173708920187793,0.215962441314554,0.15962441314554,0.131455399061033,0.15962441314554,0.15962441314554
"87",0.446134347275032,0.17617237008872,0.100126742712294,0.0887198986058302,0.107731305449937,0.0811153358681876
"88",0.106965174129353,0.114427860696517,0.129353233830846,0.0995024875621891,0.420398009950249,0.129353233830846
"89",0.0985507246376812,0.133333333333333,0.168115942028986,0.115942028985507,0.385507246376812,0.0985507246376812
"90",0.242009132420091,0.125570776255708,0.091324200913242,0.091324200913242,0.337899543378995,0.111872146118721
"91",0.155797101449275,0.144927536231884,0.166666666666667,0.134057971014493,0.286231884057971,0.11231884057971
"92",0.0981735159817352,0.125570776255708,0.221461187214612,0.105022831050228,0.324200913242009,0.125570776255708
"93",0.155367231638418,0.163841807909605,0.0875706214689266,0.146892655367232,0.324858757062147,0.121468926553672
"94",0.389154704944179,0.121212121212121,0.154704944178628,0.0829346092503987,0.159489633173844,0.0925039872408294
"95",0.147435897435897,0.224358974358974,0.118589743589744,0.0801282051282051,0.282051282051282,0.147435897435897
"96",0.15962441314554,0.230046948356808,0.145539906103286,0.187793427230047,0.117370892018779,0.15962441314554
"97",0.150537634408602,0.21505376344086,0.150537634408602,0.21505376344086,0.134408602150538,0.134408602150538
"98",0.107638888888889,0.118055555555556,0.201388888888889,0.180555555555556,0.263888888888889,0.128472222222222
"99",0.168284789644013,0.168284789644013,0.168284789644013,0.13915857605178,0.216828478964401,0.13915857605178
"100",0.101307189542484,0.199346405228758,0.209150326797386,0.150326797385621,0.228758169934641,0.111111111111111
"101",0.102880658436214,0.213991769547325,0.201646090534979,0.11522633744856,0.226337448559671,0.139917695473251
"102",0.099290780141844,0.280141843971631,0.163120567375887,0.152482269503546,0.195035460992908,0.109929078014184
"103",0.322623828647925,0.234270414993307,0.137884872824632,0.0575635876840696,0.149933065595716,0.0977242302543507
"104",0.132478632478632,0.235042735042735,0.170940170940171,0.145299145299145,0.145299145299145,0.170940170940171
"105",0.151515151515152,0.226381461675579,0.071301247771836,0.172905525846702,0.188948306595365,0.188948306595365
"106",0.104519774011299,0.172316384180791,0.121468926553672,0.138418079096045,0.307909604519774,0.155367231638418
"107",0.194350282485876,0.387570621468927,0.072316384180791,0.102824858757062,0.150282485875706,0.0926553672316384
"108",0.102222222222222,0.175555555555556,0.135555555555556,0.155555555555556,0.248888888888889,0.182222222222222
"109",0.109227871939736,0.160075329566855,0.0809792843691149,0.233521657250471,0.216572504708098,0.199623352165725
"110",0.161375661375661,0.296296296296296,0.137566137566138,0.082010582010582,0.232804232804233,0.08994708994709
"111",0.128787878787879,0.208333333333333,0.140151515151515,0.162878787878788,0.21969696969697,0.140151515151515
"112",0.153005464480874,0.218579234972678,0.136612021857924,0.185792349726776,0.153005464480874,0.153005464480874
"113",0.113060428849903,0.206627680311891,0.142300194931774,0.159844054580897,0.288499025341131,0.0896686159844055
"114",0.162634408602151,0.259408602150538,0.122311827956989,0.0860215053763441,0.166666666666667,0.202956989247312
"115",0.11031175059952,0.139088729016787,0.146282973621103,0.103117505995204,0.167865707434053,0.333333333333333
"116",0.137777777777778,0.204444444444444,0.124444444444444,0.191111111111111,0.217777777777778,0.124444444444444
"117",0.154320987654321,0.154320987654321,0.154320987654321,0.228395061728395,0.154320987654321,0.154320987654321
"118",0.18974358974359,0.143589743589744,0.128205128205128,0.158974358974359,0.220512820512821,0.158974358974359
"119",0.199661590524535,0.301184433164129,0.143824027072758,0.0879864636209814,0.0930626057529611,0.174280879864636
"120",0.148499210110585,0.214849921011058,0.110584518167457,0.115323854660348,0.186413902053712,0.22432859399684
"121",0.130208333333333,0.130208333333333,0.130208333333333,0.286458333333333,0.177083333333333,0.145833333333333
"122",0.225895316804408,0.258953168044077,0.0771349862258953,0.0853994490358127,0.209366391184573,0.143250688705234
"123",0.131519274376417,0.342403628117914,0.117913832199547,0.0839002267573696,0.206349206349206,0.117913832199547
"124",0.153924566768603,0.169215086646279,0.288481141692151,0.0744138634046891,0.245667686034658,0.0682976554536188
"125",0.133101851851852,0.122685185185185,0.233796296296296,0.105324074074074,0.334490740740741,0.0706018518518519
"126",0.132101300479124,0.105407255304586,0.284052019164956,0.105407255304586,0.304585900068446,0.0684462696783025
"127",0.153256704980843,0.118773946360153,0.222222222222222,0.164750957854406,0.164750957854406,0.176245210727969
"128",0.143589743589744,0.205128205128205,0.143589743589744,0.220512820512821,0.158974358974359,0.128205128205128
"129",0.154320987654321,0.154320987654321,0.154320987654321,0.209876543209877,0.154320987654321,0.17283950617284
"130",0.184848484848485,0.0939393939393939,0.157575757575758,0.175757575757576,0.175757575757576,0.212121212121212
"131",0.184313725490196,0.113725490196078,0.137254901960784,0.131372549019608,0.272549019607843,0.16078431372549
"132",0.198748043818466,0.189358372456964,0.109546165884194,0.151799687010955,0.226917057902973,0.123630672926448
"133",0.234408602150538,0.21505376344086,0.124731182795699,0.0860215053763441,0.176344086021505,0.163440860215054
"134",0.159779614325069,0.201101928374656,0.292011019283747,0.068870523415978,0.151515151515152,0.126721763085399
"135",0.121820615796519,0.218206157965194,0.198125836680054,0.0977242302543507,0.20615796519411,0.157965194109772
"136",0.132275132275132,0.195767195767196,0.132275132275132,0.275132275132275,0.132275132275132,0.132275132275132
"137",0.134281200631912,0.195892575039494,0.17219589257504,0.115323854660348,0.262243285939968,0.120063191153239
"138",0.179279279279279,0.0846846846846847,0.311711711711712,0.0738738738738739,0.279279279279279,0.0711711711711712
"139",0.125886524822695,0.12322695035461,0.296099290780142,0.0913120567375887,0.226950354609929,0.136524822695035
"140",0.138576779026217,0.217228464419476,0.161048689138577,0.127340823970037,0.239700374531835,0.116104868913858
"141",0.124378109452736,0.199004975124378,0.124378109452736,0.228855721393035,0.169154228855721,0.154228855721393
"142",0.197831978319783,0.222222222222222,0.173441734417344,0.124661246612466,0.205962059620596,0.0758807588075881
"143",0.209876543209877,0.217283950617284,0.180246913580247,0.0691358024691358,0.180246913580247,0.14320987654321
"144",0.12015503875969,0.178294573643411,0.143410852713178,0.12015503875969,0.282945736434109,0.155038759689922
"145",0.130325814536341,0.265664160401003,0.19047619047619,0.100250626566416,0.197994987468672,0.115288220551378
"146",0.166666666666667,0.196517412935323,0.181592039800995,0.0771144278606965,0.248756218905473,0.129353233830846
"147",0.106349206349206,0.111111111111111,0.220634920634921,0.125396825396825,0.377777777777778,0.0587301587301587
"148",0.127083333333333,0.195833333333333,0.139583333333333,0.114583333333333,0.308333333333333,0.114583333333333
"149",0.132275132275132,0.148148148148148,0.148148148148148,0.291005291005291,0.148148148148148,0.132275132275132
"150",0.263814616755793,0.151515151515152,0.290552584670232,0.071301247771836,0.0819964349376114,0.140819964349376
"151",0.288314176245211,0.14463601532567,0.207854406130268,0.049808429118774,0.193486590038314,0.115900383141762
"152",0.125925925925926,0.137037037037037,0.181481481481482,0.148148148148148,0.192592592592593,0.214814814814815
"153",0.198717948717949,0.227564102564103,0.246794871794872,0.0544871794871795,0.150641025641026,0.121794871794872
"154",0.235581622678397,0.294232649071359,0.223851417399804,0.0596285434995113,0.100684261974585,0.0860215053763441
"155",0.327160493827161,0.188271604938272,0.104938271604938,0.104938271604938,0.104938271604938,0.169753086419753
"156",0.137893593919653,0.144408251900109,0.330076004343105,0.0890336590662324,0.157437567861021,0.141150922909881
"157",0.126126126126126,0.193693693693694,0.13963963963964,0.220720720720721,0.18018018018018,0.13963963963964
"158",0.183727034120735,0.073490813648294,0.144356955380577,0.144356955380577,0.191601049868766,0.26246719160105
"159",0.110105580693816,0.44947209653092,0.0920060331825038,0.0558069381598793,0.177978883861237,0.114630467571644
"160",0.126984126984127,0.336507936507937,0.117460317460317,0.126984126984127,0.136507936507937,0.155555555555556
"161",0.237373737373737,0.169191919191919,0.108585858585859,0.131313131313131,0.131313131313131,0.222222222222222
"162",0.0688888888888889,0.348888888888889,0.155555555555556,0.0888888888888889,0.222222222222222,0.115555555555556
"163",0.0883002207505519,0.187637969094923,0.260485651214128,0.0816777041942605,0.240618101545254,0.141280353200883
"164",0.192156862745098,0.0980392156862745,0.215686274509804,0.156862745098039,0.203921568627451,0.133333333333333
"165",0.219409282700422,0.143459915611814,0.181434599156118,0.156118143459916,0.118143459915612,0.181434599156118
"166",0.269177126917713,0.143654114365411,0.118549511854951,0.143654114365411,0.135285913528591,0.189679218967922
"167",0.132275132275132,0.148148148148148,0.148148148148148,0.291005291005291,0.148148148148148,0.132275132275132
"168",0.161147902869757,0.161147902869757,0.108167770419426,0.147902869757174,0.200883002207506,0.22075055187638
"169",0.145238095238095,0.166666666666667,0.302380952380952,0.080952380952381,0.123809523809524,0.180952380952381
"170",0.248971193415638,0.0823045267489712,0.10082304526749,0.10082304526749,0.335390946502058,0.131687242798354
"171",0.145917001338688,0.149933065595716,0.234270414993307,0.0937081659973226,0.178045515394913,0.198125836680054
"172",0.128205128205128,0.30920060331825,0.0920060331825038,0.0874811463046757,0.218702865761689,0.164404223227753
"173",0.132275132275132,0.227513227513228,0.148148148148148,0.211640211640212,0.132275132275132,0.148148148148148
"174",0.243589743589744,0.137820512820513,0.205128205128205,0.0801282051282051,0.128205128205128,0.205128205128205
"175",0.0784313725490196,0.145658263305322,0.296918767507003,0.103641456582633,0.271708683473389,0.103641456582633
"176",0.152263374485597,0.127572016460905,0.127572016460905,0.176954732510288,0.189300411522634,0.226337448559671
"177",0.191441441441441,0.103603603603604,0.198198198198198,0.0968468468468469,0.211711711711712,0.198198198198198
"178",0.219114219114219,0.184149184149184,0.163170163170163,0.0722610722610723,0.191142191142191,0.17016317016317
"179",0.157509157509158,0.124542124542125,0.212454212454212,0.0915750915750916,0.289377289377289,0.124542124542125
"180",0.233739837398374,0.111788617886179,0.166666666666667,0.160569105691057,0.184959349593496,0.142276422764228
"181",0.0846994535519126,0.281420765027322,0.330601092896175,0.0846994535519126,0.14207650273224,0.0765027322404372
"182",0.341880341880342,0.168803418803419,0.123931623931624,0.104700854700855,0.143162393162393,0.117521367521368
"183",0.118357487922705,0.198067632850242,0.169082125603865,0.132850241545894,0.103864734299517,0.277777777777778
"184",0.0989974937343358,0.399749373433584,0.12531328320802,0.18922305764411,0.106516290726817,0.0802005012531328
"185",0.130208333333333,0.239583333333333,0.130208333333333,0.192708333333333,0.130208333333333,0.177083333333333
"186",0.219471947194719,0.273927392739274,0.204620462046205,0.0858085808580858,0.125412541254125,0.0907590759075908
"187",0.225925925925926,0.125925925925926,0.137037037037037,0.137037037037037,0.214814814814815,0.159259259259259
"188",0.272569444444444,0.168402777777778,0.163194444444444,0.0902777777777778,0.157986111111111,0.147569444444444
"189",0.182590233545648,0.278131634819533,0.208067940552017,0.0743099787685775,0.0966029723991507,0.160297239915074
"190",0.199740596627756,0.156939040207523,0.25810635538262,0.0869001297016861,0.149156939040208,0.149156939040208
"191",0.0992063492063492,0.23015873015873,0.158730158730159,0.253968253968254,0.0992063492063492,0.158730158730159
"192",0.311904761904762,0.233333333333333,0.154761904761905,0.0833333333333333,0.111904761904762,0.104761904761905
"193",0.324476650563607,0.435587761674718,0.0660225442834139,0.0611916264090177,0.07085346215781,0.0418679549114332
"194",0.231259968102073,0.279106858054226,0.0829346092503987,0.0781499202551834,0.159489633173844,0.169059011164274
"195",0.126126126126126,0.166666666666667,0.153153153153153,0.261261261261261,0.112612612612613,0.18018018018018
"196",0.288172043010753,0.275268817204301,0.104301075268817,0.0623655913978495,0.162365591397849,0.10752688172043
"197",0.232679738562092,0.169934640522876,0.158169934640523,0.0679738562091503,0.14640522875817,0.22483660130719
"198",0.201481481481481,0.245925925925926,0.197037037037037,0.0903703703703704,0.0903703703703704,0.174814814814815
"199",0.252314814814815,0.134259259259259,0.134259259259259,0.155092592592593,0.141203703703704,0.18287037037037
"200",0.213333333333333,0.173333333333333,0.113333333333333,0.103333333333333,0.273333333333333,0.123333333333333
"201",0.183908045977012,0.192528735632184,0.10632183908046,0.114942528735632,0.218390804597701,0.183908045977012
"202",0.116666666666667,0.179166666666667,0.179166666666667,0.129166666666667,0.241666666666667,0.154166666666667
"203",0.147619047619048,0.133333333333333,0.147619047619048,0.176190476190476,0.233333333333333,0.161904761904762
"204",0.242222222222222,0.188888888888889,0.168888888888889,0.108888888888889,0.0622222222222222,0.228888888888889
"205",0.0945017182130584,0.0687285223367698,0.501718213058419,0.0738831615120275,0.176975945017182,0.084192439862543
"206",0.194444444444444,0.194444444444444,0.218253968253968,0.170634920634921,0.111111111111111,0.111111111111111
"207",0.25518341307815,0.111642743221691,0.216905901116427,0.125996810207337,0.154704944178628,0.135566188197767
"208",0.124444444444444,0.151111111111111,0.137777777777778,0.111111111111111,0.364444444444444,0.111111111111111
"209",0.0925925925925926,0.137037037037037,0.125925925925926,0.0925925925925926,0.448148148148148,0.103703703703704
"210",0.100294985250737,0.100294985250737,0.348082595870207,0.109144542772861,0.233038348082596,0.109144542772861
"211",0.117764471057884,0.186626746506986,0.282435129740519,0.117764471057884,0.144710578842315,0.150698602794411
"212",0.0628205128205128,0.355128205128205,0.262820512820513,0.112820512820513,0.155128205128205,0.0512820512820513
"213",0.102564102564103,0.146520146520147,0.212454212454212,0.124542124542125,0.289377289377289,0.124542124542125
"214",0.148148148148148,0.248148148148148,0.137037037037037,0.148148148148148,0.214814814814815,0.103703703703704
"215",0.0748538011695906,0.0818713450292398,0.387134502923977,0.0853801169590643,0.316959064327485,0.0538011695906433
"216",0.126126126126126,0.13963963963964,0.261261261261261,0.13963963963964,0.220720720720721,0.112612612612613
"217",0.13745704467354,0.116838487972509,0.147766323024055,0.199312714776632,0.271477663230241,0.127147766323024
"218",0.0972222222222222,0.118055555555556,0.263888888888889,0.159722222222222,0.190972222222222,0.170138888888889
"219",0.126262626262626,0.156565656565657,0.126262626262626,0.323232323232323,0.126262626262626,0.141414141414141
"220",0.155367231638418,0.163841807909605,0.19774011299435,0.138418079096045,0.138418079096045,0.206214689265537
"221",0.164251207729469,0.120772946859903,0.178743961352657,0.193236714975845,0.222222222222222,0.120772946859903
"222",0.126262626262626,0.171717171717172,0.156565656565657,0.262626262626263,0.141414141414141,0.141414141414141
"223",0.11231884057971,0.101449275362319,0.166666666666667,0.134057971014493,0.36231884057971,0.123188405797101
"224",0.12156862745098,0.145098039215686,0.156862745098039,0.227450980392157,0.23921568627451,0.109803921568627
"225",0.136612021857924,0.136612021857924,0.153005464480874,0.300546448087432,0.136612021857924,0.136612021857924
"226",0.126126126126126,0.126126126126126,0.220720720720721,0.153153153153153,0.234234234234234,0.13963963963964
"227",0.143589743589744,0.143589743589744,0.174358974358974,0.282051282051282,0.128205128205128,0.128205128205128
"228",0.132275132275132,0.148148148148148,0.164021164021164,0.291005291005291,0.132275132275132,0.132275132275132
"229",0.124378109452736,0.124378109452736,0.124378109452736,0.27363184079602,0.18407960199005,0.169154228855721
"230",0.252121212121212,0.0921212121212121,0.248484848484848,0.0666666666666667,0.233939393939394,0.106666666666667
"231",0.132275132275132,0.132275132275132,0.132275132275132,0.338624338624339,0.132275132275132,0.132275132275132
"232",0.111111111111111,0.164444444444444,0.151111111111111,0.284444444444444,0.137777777777778,0.151111111111111
"233",0.116838487972509,0.0962199312714777,0.189003436426117,0.219931271477663,0.230240549828179,0.147766323024055
"234",0.111111111111111,0.111111111111111,0.137777777777778,0.271111111111111,0.164444444444444,0.204444444444444
"235",0.132275132275132,0.148148148148148,0.148148148148148,0.306878306878307,0.132275132275132,0.132275132275132
"236",0.135265700483092,0.135265700483092,0.14975845410628,0.323671497584541,0.135265700483092,0.120772946859903
"237",0.143589743589744,0.174358974358974,0.128205128205128,0.297435897435897,0.128205128205128,0.128205128205128
"238",0.155784650630011,0.104238258877434,0.293241695303551,0.0767468499427262,0.121420389461627,0.248568155784651
"239",0.130208333333333,0.130208333333333,0.145833333333333,0.317708333333333,0.145833333333333,0.130208333333333
"240",0.122549019607843,0.151960784313726,0.137254901960784,0.313725490196078,0.137254901960784,0.137254901960784
"241",0.136612021857924,0.136612021857924,0.136612021857924,0.300546448087432,0.153005464480874,0.136612021857924
"242",0.164251207729469,0.135265700483092,0.120772946859903,0.323671497584541,0.135265700483092,0.120772946859903
"243",0.126262626262626,0.156565656565657,0.156565656565657,0.262626262626263,0.141414141414141,0.156565656565657
"244",0.150537634408602,0.134408602150538,0.150537634408602,0.295698924731183,0.134408602150538,0.134408602150538
"245",0.113821138211382,0.16260162601626,0.150406504065041,0.321138211382114,0.101626016260163,0.150406504065041
"246",0.128205128205128,0.143589743589744,0.143589743589744,0.297435897435897,0.143589743589744,0.143589743589744
"247",0.132275132275132,0.132275132275132,0.164021164021164,0.291005291005291,0.148148148148148,0.132275132275132
"248",0.120772946859903,0.14975845410628,0.120772946859903,0.323671497584541,0.164251207729469,0.120772946859903
"249",0.112449799196787,0.124497991967871,0.257028112449799,0.14859437751004,0.244979919678715,0.112449799196787
"250",0.121212121212121,0.134199134199134,0.199134199134199,0.16017316017316,0.277056277056277,0.108225108225108
"251",0.154228855721393,0.124378109452736,0.169154228855721,0.303482587064677,0.124378109452736,0.124378109452736
"252",0.148148148148148,0.148148148148148,0.132275132275132,0.306878306878307,0.132275132275132,0.132275132275132
"253",0.124378109452736,0.154228855721393,0.124378109452736,0.303482587064677,0.154228855721393,0.139303482587065
"254",0.150537634408602,0.150537634408602,0.134408602150538,0.263440860215054,0.150537634408602,0.150537634408602
"255",0.114155251141553,0.141552511415525,0.141552511415525,0.278538812785388,0.168949771689498,0.155251141552511
"256",0.132275132275132,0.132275132275132,0.164021164021164,0.291005291005291,0.132275132275132,0.148148148148148
"257",0.179941002949853,0.0914454277286136,0.153392330383481,0.0825958702064897,0.330383480825959,0.162241887905605
"258",0.145833333333333,0.130208333333333,0.145833333333333,0.286458333333333,0.145833333333333,0.145833333333333
"259",0.137777777777778,0.164444444444444,0.177777777777778,0.177777777777778,0.204444444444444,0.137777777777778
"260",0.128205128205128,0.128205128205128,0.143589743589744,0.297435897435897,0.143589743589744,0.158974358974359
"261",0.111111111111111,0.217777777777778,0.151111111111111,0.271111111111111,0.137777777777778,0.111111111111111
"262",0.166666666666667,0.1810551558753,0.339328537170264,0.0695443645083933,0.0947242206235012,0.148681055155875
"263",0.148148148148148,0.17989417989418,0.132275132275132,0.259259259259259,0.132275132275132,0.148148148148148
"264",0.254901960784314,0.149019607843137,0.143137254901961,0.101960784313726,0.184313725490196,0.166666666666667
"265",0.117370892018779,0.15962441314554,0.2018779342723,0.173708920187793,0.15962441314554,0.187793427230047
"266",0.12015503875969,0.108527131782946,0.224806201550388,0.131782945736434,0.271317829457364,0.143410852713178
"267",0.129166666666667,0.116666666666667,0.179166666666667,0.141666666666667,0.279166666666667,0.154166666666667
"268",0.113821138211382,0.126016260162602,0.272357723577236,0.17479674796748,0.17479674796748,0.138211382113821
"269",0.104519774011299,0.112994350282486,0.248587570621469,0.096045197740113,0.324858757062147,0.112994350282486
