"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"11",0.0521541950113379,0.0249433106575964,0.018140589569161,0.0249433106575964,0.018140589569161,0.0249433106575964,0.018140589569161,0.0249433106575964,0.0521541950113379,0.018140589569161,0.0317460317460318,0.018140589569161,0.0113378684807256,0.0113378684807256,0.0521541950113379,0.0453514739229025,0.0249433106575964,0.0113378684807256,0.0861678004535147,0.0249433106575964,0.0385487528344671,0.0997732426303855,0.018140589569161,0.0657596371882086,0.018140589569161,0.0249433106575964,0.0657596371882086,0.0249433106575964,0.0249433106575964,0.0249433106575964
"12",0.0228310502283105,0.0228310502283105,0.0365296803652968,0.0502283105022831,0.0228310502283105,0.0228310502283105,0.0365296803652968,0.0639269406392694,0.0228310502283105,0.0502283105022831,0.0365296803652968,0.0228310502283105,0.0365296803652968,0.0228310502283105,0.0228310502283105,0.0365296803652968,0.0502283105022831,0.0502283105022831,0.0776255707762557,0.0365296803652968,0.0228310502283105,0.0228310502283105,0.0228310502283105,0.0228310502283105,0.0365296803652968,0.0228310502283105,0.0228310502283105,0.0365296803652968,0.0228310502283105,0.0228310502283105
"13",0.0214424951267057,0.00974658869395712,0.00974658869395712,0.050682261208577,0.0331384015594542,0.00974658869395712,0.0155945419103314,0.0565302144249513,0.00974658869395712,0.0155945419103314,0.0565302144249513,0.0272904483430799,0.0389863547758285,0.0331384015594542,0.0389863547758285,0.0214424951267057,0.0155945419103314,0.00974658869395712,0.00974658869395712,0.126705653021443,0.0272904483430799,0.132553606237817,0.0155945419103314,0.0214424951267057,0.0155945419103314,0.0272904483430799,0.0389863547758285,0.0272904483430799,0.0389863547758285,0.0448343079922027
"14",0.0341578327444052,0.016489988221437,0.0129564193168433,0.0129564193168433,0.0659599528857479,0.0306242638398115,0.00588928150765607,0.0200235571260306,0.0341578327444052,0.016489988221437,0.055359246171967,0.0518256772673734,0.0270906949352179,0.00588928150765607,0.0412249705535925,0.00942285041224971,0.0270906949352179,0.0694935217903416,0.122497055359246,0.0129564193168433,0.00588928150765607,0.0730270906949352,0.0235571260306243,0.016489988221437,0.0270906949352179,0.0200235571260306,0.0200235571260306,0.00588928150765607,0.00942285041224971,0.12603062426384
"15",0.0123456790123457,0.0123456790123457,0.0319535221496006,0.0210602759622367,0.0297748729121278,0.00580973129992738,0.00363108206245461,0.0319535221496006,0.0755265068990559,0.0167029774872912,0.0145243282498184,0.018881626724764,0.0145243282498184,0.0101670297748729,0.00363108206245461,0.00363108206245461,0.280319535221496,0.00580973129992738,0.175744371822803,0.0145243282498184,0.00363108206245461,0.00580973129992738,0.00580973129992738,0.0537400145243283,0.018881626724764,0.0210602759622367,0.018881626724764,0.0232389251997095,0.0101670297748729,0.055918663761801
"16",0.037037037037037,0.0231481481481482,0.0231481481481482,0.0509259259259259,0.0231481481481482,0.0231481481481482,0.0231481481481482,0.037037037037037,0.037037037037037,0.0231481481481482,0.0509259259259259,0.0509259259259259,0.0231481481481482,0.0231481481481482,0.037037037037037,0.0231481481481482,0.037037037037037,0.037037037037037,0.037037037037037,0.0648148148148148,0.037037037037037,0.037037037037037,0.0231481481481482,0.037037037037037,0.0509259259259259,0.0231481481481482,0.0231481481481482,0.0231481481481482,0.037037037037037,0.0231481481481482
"17",0.0210970464135021,0.0210970464135021,0.0210970464135021,0.0337552742616034,0.0210970464135021,0.0210970464135021,0.0210970464135021,0.0210970464135021,0.0843881856540084,0.0337552742616034,0.0210970464135021,0.0590717299578059,0.0464135021097046,0.0210970464135021,0.0464135021097046,0.0464135021097046,0.0210970464135021,0.0210970464135021,0.0970464135021097,0.0337552742616034,0.0337552742616034,0.0337552742616034,0.0210970464135021,0.0464135021097046,0.0210970464135021,0.0210970464135021,0.0210970464135021,0.0464135021097046,0.0210970464135021,0.0210970464135021
"18",0.0291005291005291,0.0132275132275132,0.0211640211640212,0.0211640211640212,0.044973544973545,0.0211640211640212,0.0211640211640212,0.044973544973545,0.0925925925925926,0.037037037037037,0.0291005291005291,0.0291005291005291,0.037037037037037,0.0211640211640212,0.0211640211640212,0.0132275132275132,0.0529100529100529,0.0846560846560847,0.044973544973545,0.0132275132275132,0.0132275132275132,0.0132275132275132,0.0132275132275132,0.0211640211640212,0.0211640211640212,0.124338624338624,0.0211640211640212,0.0132275132275132,0.0211640211640212,0.044973544973545
"19",0.0213675213675214,0.0213675213675214,0.0213675213675214,0.0213675213675214,0.0341880341880342,0.0341880341880342,0.0213675213675214,0.0598290598290598,0.111111111111111,0.0341880341880342,0.0213675213675214,0.047008547008547,0.0213675213675214,0.0213675213675214,0.0213675213675214,0.047008547008547,0.0213675213675214,0.047008547008547,0.0726495726495727,0.0213675213675214,0.0213675213675214,0.0341880341880342,0.0213675213675214,0.0598290598290598,0.0213675213675214,0.0341880341880342,0.0213675213675214,0.0213675213675214,0.0213675213675214,0.0213675213675214
"20",0.0222222222222222,0.0355555555555556,0.0222222222222222,0.0222222222222222,0.0222222222222222,0.0355555555555556,0.0222222222222222,0.0355555555555556,0.0622222222222222,0.0622222222222222,0.0488888888888889,0.0355555555555556,0.0355555555555556,0.0222222222222222,0.0222222222222222,0.0355555555555556,0.0355555555555556,0.0622222222222222,0.0488888888888889,0.0355555555555556,0.0222222222222222,0.0222222222222222,0.0355555555555556,0.0488888888888889,0.0222222222222222,0.0355555555555556,0.0222222222222222,0.0222222222222222,0.0222222222222222,0.0222222222222222
"21",0.0542635658914729,0.0193798449612403,0.0542635658914729,0.0310077519379845,0.0193798449612403,0.0542635658914729,0.0193798449612403,0.0193798449612403,0.0193798449612403,0.0426356589147287,0.0310077519379845,0.0310077519379845,0.0658914728682171,0.0310077519379845,0.0193798449612403,0.0193798449612403,0.0658914728682171,0.0193798449612403,0.0542635658914729,0.0193798449612403,0.0542635658914729,0.0193798449612403,0.0193798449612403,0.0193798449612403,0.0426356589147287,0.0426356589147287,0.0193798449612403,0.0426356589147287,0.0310077519379845,0.0193798449612403
"22",0.0439276485788114,0.0284237726098191,0.0129198966408269,0.0129198966408269,0.0129198966408269,0.0129198966408269,0.0129198966408269,0.020671834625323,0.0516795865633075,0.0439276485788114,0.0284237726098191,0.0284237726098191,0.0129198966408269,0.0129198966408269,0.0284237726098191,0.0284237726098191,0.0671834625322997,0.0516795865633075,0.0439276485788114,0.020671834625323,0.0284237726098191,0.0594315245478036,0.020671834625323,0.10594315245478,0.0284237726098191,0.0129198966408269,0.0439276485788114,0.020671834625323,0.020671834625323,0.082687338501292
"23",0.0241545893719807,0.0241545893719807,0.0241545893719807,0.0241545893719807,0.0241545893719807,0.0386473429951691,0.0241545893719807,0.0241545893719807,0.0241545893719807,0.0241545893719807,0.0386473429951691,0.0531400966183575,0.0386473429951691,0.0386473429951691,0.0676328502415459,0.0386473429951691,0.0386473429951691,0.0676328502415459,0.0241545893719807,0.0241545893719807,0.0241545893719807,0.0676328502415459,0.0241545893719807,0.0386473429951691,0.0241545893719807,0.0241545893719807,0.0241545893719807,0.0386473429951691,0.0241545893719807,0.0241545893719807
"24",0.0380952380952381,0.0238095238095238,0.0238095238095238,0.0523809523809524,0.0380952380952381,0.0238095238095238,0.0380952380952381,0.0238095238095238,0.080952380952381,0.0380952380952381,0.0523809523809524,0.0238095238095238,0.0523809523809524,0.0238095238095238,0.0380952380952381,0.0380952380952381,0.0238095238095238,0.0238095238095238,0.0380952380952381,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0380952380952381,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0523809523809524,0.0238095238095238,0.0238095238095238
"25",0.0372168284789644,0.0129449838187702,0.0663430420711974,0.0129449838187702,0.0177993527508091,0.0129449838187702,0.00809061488673139,0.0566343042071197,0.207119741100324,0.0129449838187702,0.0129449838187702,0.0226537216828479,0.0323624595469256,0.0177993527508091,0.00809061488673139,0.0226537216828479,0.0226537216828479,0.0226537216828479,0.110032362459547,0.0420711974110032,0.0226537216828479,0.0129449838187702,0.00809061488673139,0.0129449838187702,0.100323624595469,0.0323624595469256,0.00809061488673139,0.0129449838187702,0.0177993527508091,0.0129449838187702
"26",0.0233918128654971,0.0233918128654971,0.0146198830409357,0.0409356725146199,0.0321637426900585,0.0146198830409357,0.0233918128654971,0.0233918128654971,0.181286549707602,0.0321637426900585,0.0321637426900585,0.0584795321637427,0.0321637426900585,0.0233918128654971,0.0233918128654971,0.0146198830409357,0.0233918128654971,0.0321637426900585,0.0233918128654971,0.0146198830409357,0.0233918128654971,0.0146198830409357,0.0321637426900585,0.0409356725146199,0.0146198830409357,0.0146198830409357,0.0233918128654971,0.0672514619883041,0.0233918128654971,0.0584795321637427
"27",0.0208986415882968,0.00835945663531871,0.0177638453500522,0.00835945663531871,0.0114942528735632,0.00522466039707419,0.0114942528735632,0.0334378265412748,0.252873563218391,0.0114942528735632,0.077324973876698,0.0397074190177638,0.0114942528735632,0.00835945663531871,0.0208986415882968,0.0271682340647858,0.0459770114942529,0.0208986415882968,0.0992685475444096,0.00835945663531871,0.0146290491118077,0.0208986415882968,0.0208986415882968,0.0240334378265413,0.0208986415882968,0.0616509926854754,0.0334378265412748,0.0177638453500522,0.0177638453500522,0.0271682340647858
"28",0.0264550264550265,0.0264550264550265,0.0264550264550265,0.0423280423280423,0.0264550264550265,0.0264550264550265,0.0264550264550265,0.0264550264550265,0.0423280423280423,0.0264550264550265,0.0264550264550265,0.0264550264550265,0.0264550264550265,0.0264550264550265,0.0740740740740741,0.0423280423280423,0.0264550264550265,0.0264550264550265,0.0582010582010582,0.0264550264550265,0.0264550264550265,0.0264550264550265,0.0264550264550265,0.0423280423280423,0.0264550264550265,0.0423280423280423,0.0264550264550265,0.0264550264550265,0.0740740740740741,0.0264550264550265
"29",0.0141843971631206,0.0195035460992908,0.0195035460992908,0.0141843971631206,0.00886524822695036,0.0195035460992908,0.0195035460992908,0.00886524822695036,0.24290780141844,0.00886524822695036,0.0354609929078014,0.0195035460992908,0.024822695035461,0.00886524822695036,0.0354609929078014,0.024822695035461,0.0514184397163121,0.0886524822695035,0.024822695035461,0.0195035460992908,0.0195035460992908,0.0141843971631206,0.00886524822695036,0.00886524822695036,0.0886524822695035,0.0301418439716312,0.0620567375886525,0.0301418439716312,0.00886524822695036,0.0195035460992908
"30",0.0172558922558923,0.00715488215488216,0.00336700336700337,0.015993265993266,0.00968013468013468,0.0021043771043771,0.00841750841750842,0.0273569023569024,0.0538720538720539,0.0122053872053872,0.00336700336700337,0.00841750841750842,0.0172558922558923,0.0235690235690236,0.0273569023569024,0.00462962962962963,0.0109427609427609,0.00462962962962963,0.533670033670034,0.0147306397306397,0.00589225589225589,0.0122053872053872,0.0235690235690236,0.021043771043771,0.087962962962963,0.00841750841750842,0.00589225589225589,0.0109427609427609,0.0147306397306397,0.00336700336700337
"31",0.0199004975124378,0.0199004975124378,0.0422885572139304,0.0199004975124378,0.0199004975124378,0.0572139303482587,0.027363184079602,0.0124378109452736,0.303482587064677,0.0124378109452736,0.0199004975124378,0.0572139303482587,0.0199004975124378,0.027363184079602,0.0199004975124378,0.0124378109452736,0.0199004975124378,0.027363184079602,0.0422885572139304,0.0199004975124378,0.0124378109452736,0.0199004975124378,0.0124378109452736,0.0124378109452736,0.0124378109452736,0.027363184079602,0.0572139303482587,0.0124378109452736,0.0199004975124378,0.0124378109452736
"32",0.0187265917602996,0.0187265917602996,0.0187265917602996,0.0187265917602996,0.0187265917602996,0.254681647940075,0.0411985018726592,0.0299625468164794,0.0187265917602996,0.0636704119850187,0.0187265917602996,0.0187265917602996,0.0187265917602996,0.052434456928839,0.0187265917602996,0.0411985018726592,0.0187265917602996,0.0187265917602996,0.0187265917602996,0.0187265917602996,0.0299625468164794,0.0187265917602996,0.0187265917602996,0.0187265917602996,0.0299625468164794,0.0187265917602996,0.0299625468164794,0.0187265917602996,0.0187265917602996,0.052434456928839
"33",0.0331075996990218,0.00827689992475546,0.0218209179834462,0.0308502633559067,0.00827689992475546,0.00376222723852521,0.0195635816403311,0.00827689992475546,0.252069224981189,0.00376222723852521,0.0579382994732882,0.00827689992475546,0.00376222723852521,0.00376222723852521,0.017306245297216,0.0218209179834462,0.0714823175319789,0.0466516177577126,0.0376222723852521,0.0398796087283672,0.0105342362678706,0.0263355906696764,0.0285929270127916,0.0489089541008277,0.0263355906696764,0.0195635816403311,0.0308502633559067,0.00601956358164033,0.00601956358164033,0.0985703536493604
"34",0.0534591194968553,0.0251572327044025,0.0157232704402516,0.0534591194968553,0.0157232704402516,0.0251572327044025,0.0157232704402516,0.0251572327044025,0.0440251572327044,0.0157232704402516,0.0251572327044025,0.0345911949685535,0.0157232704402516,0.0157232704402516,0.0157232704402516,0.0345911949685535,0.10062893081761,0.0157232704402516,0.0534591194968553,0.0251572327044025,0.0157232704402516,0.0440251572327044,0.0251572327044025,0.0157232704402516,0.0251572327044025,0.10062893081761,0.0251572327044025,0.0345911949685535,0.0440251572327044,0.0440251572327044
"35",0.00442362737444705,0.0184751496226906,0.00598490762425189,0.0325266718709342,0.0106687483736664,0.00364298724954463,0.00988810824876399,0.00442362737444705,0.00208170699973979,0.00988810824876399,0.00832682799895915,0.0543845953682019,0.0145719489981785,0.579755399427531,0.0184751496226906,0.00832682799895915,0.00364298724954463,0.0184751496226906,0.00598490762425189,0.0231589903721051,0.00754618787405673,0.0364298724954463,0.0122300286234712,0.00130106687483737,0.0364298724954463,0.00442362737444705,0.00676554774915431,0.0114493884985688,0.0442362737444705,0.00208170699973979
"36",0.0273224043715847,0.0273224043715847,0.0273224043715847,0.0273224043715847,0.0273224043715847,0.191256830601093,0.0273224043715847,0.0273224043715847,0.0273224043715847,0.0273224043715847,0.0437158469945355,0.0273224043715847,0.0273224043715847,0.0273224043715847,0.0273224043715847,0.0273224043715847,0.0273224043715847,0.0273224043715847,0.0273224043715847,0.0273224043715847,0.0273224043715847,0.0273224043715847,0.0273224043715847,0.0273224043715847,0.0273224043715847,0.0273224043715847,0.0273224043715847,0.0273224043715847,0.0273224043715847,0.0273224043715847
"37",0.0269028871391076,0.0190288713910761,0.00328083989501312,0.0249343832020997,0.0150918635170604,0.0131233595800525,0.00328083989501312,0.0150918635170604,0.00328083989501312,0.0131233595800525,0.0288713910761155,0.005249343832021,0.0387139107611549,0.036745406824147,0.0465879265091864,0.0170603674540682,0.0269028871391076,0.020997375328084,0.0406824146981627,0.0190288713910761,0.00328083989501312,0.36745406824147,0.0269028871391076,0.0288713910761155,0.0150918635170604,0.0229658792650919,0.0131233595800525,0.0603674540682415,0.005249343832021,0.0387139107611549
"38",0.0165208940719145,0.00777453838678329,0.00485908649173955,0.0165208940719145,0.054421768707483,0.00485908649173955,0.00485908649173955,0.0573372206025267,0.159378036929057,0.00485908649173955,0.0165208940719145,0.0165208940719145,0.00485908649173955,0.00777453838678329,0.0223517978620019,0.0340136054421769,0.0340136054421769,0.0165208940719145,0.109815354713314,0.00485908649173955,0.0136054421768707,0.0194363459669582,0.0223517978620019,0.0281827016520894,0.0223517978620019,0.0310981535471331,0.0194363459669582,0.010689990281827,0.00777453838678329,0.226433430515063
"39",0.0130208333333333,0.0130208333333333,0.0598958333333333,0.0208333333333333,0.0364583333333333,0.0130208333333333,0.0208333333333333,0.0208333333333333,0.0442708333333333,0.0208333333333333,0.0442708333333333,0.0130208333333333,0.0286458333333333,0.130208333333333,0.0364583333333333,0.0286458333333333,0.0208333333333333,0.0208333333333333,0.0364583333333333,0.0208333333333333,0.0364583333333333,0.0364583333333333,0.0208333333333333,0.0364583333333333,0.0286458333333333,0.0286458333333333,0.0130208333333333,0.0677083333333333,0.0677083333333333,0.0208333333333333
"40",0.0211161387631976,0.0165912518853695,0.0211161387631976,0.00754147812971342,0.0120663650075415,0.0346907993966818,0.0120663650075415,0.0301659125188537,0.215686274509804,0.0120663650075415,0.0256410256410256,0.0301659125188537,0.0120663650075415,0.00754147812971342,0.0301659125188537,0.0120663650075415,0.0844645550527904,0.0120663650075415,0.057315233785822,0.0301659125188537,0.0165912518853695,0.0346907993966818,0.0211161387631976,0.057315233785822,0.0211161387631976,0.0482654600301659,0.0120663650075415,0.0392156862745098,0.0256410256410256,0.0392156862745098
"41",0.033167495854063,0.0182421227197347,0.0182421227197347,0.0381426202321725,0.0580431177446103,0.0132669983416252,0.00829187396351575,0.0132669983416252,0.0580431177446103,0.0381426202321725,0.0381426202321725,0.0232172470978441,0.0829187396351576,0.0978441127694859,0.0381426202321725,0.0232172470978441,0.00829187396351575,0.00829187396351575,0.0132669983416252,0.0480928689883914,0.0281923714759536,0.0281923714759536,0.00829187396351575,0.107794361525705,0.0232172470978441,0.0431177446102819,0.0132669983416252,0.0132669983416252,0.0480928689883914,0.00829187396351575
"42",0.0137741046831956,0.0137741046831956,0.0881542699724518,0.0137741046831956,0.0303030303030303,0.022038567493113,0.0303030303030303,0.0385674931129477,0.112947658402204,0.0137741046831956,0.022038567493113,0.0137741046831956,0.0303030303030303,0.022038567493113,0.0964187327823691,0.0303030303030303,0.022038567493113,0.022038567493113,0.022038567493113,0.0303030303030303,0.0137741046831956,0.022038567493113,0.0633608815426997,0.0137741046831956,0.022038567493113,0.022038567493113,0.0550964187327824,0.0303030303030303,0.022038567493113,0.046831955922865
"43",0.0277777777777778,0.0277777777777778,0.0277777777777778,0.0277777777777778,0.0277777777777778,0.0277777777777778,0.0277777777777778,0.0277777777777778,0.0277777777777778,0.0277777777777778,0.0277777777777778,0.0277777777777778,0.0277777777777778,0.0277777777777778,0.0277777777777778,0.0277777777777778,0.0277777777777778,0.0277777777777778,0.0777777777777778,0.0444444444444444,0.0277777777777778,0.0277777777777778,0.0277777777777778,0.0277777777777778,0.0277777777777778,0.0444444444444444,0.0277777777777778,0.0444444444444444,0.0444444444444444,0.0777777777777778
"44",0.0749354005167959,0.0129198966408269,0.0129198966408269,0.0129198966408269,0.0594315245478036,0.0284237726098191,0.020671834625323,0.0749354005167959,0.0361757105943152,0.0516795865633075,0.0671834625322997,0.0129198966408269,0.0516795865633075,0.0129198966408269,0.0439276485788114,0.0129198966408269,0.0129198966408269,0.0361757105943152,0.0129198966408269,0.0129198966408269,0.0129198966408269,0.0284237726098191,0.020671834625323,0.020671834625323,0.0129198966408269,0.0671834625322997,0.0594315245478036,0.0439276485788114,0.0129198966408269,0.0594315245478036
"45",0.0263424518743668,0.0202634245187437,0.0172239108409321,0.0263424518743668,0.254305977710233,0.0141843971631206,0.00810536980749747,0.00810536980749747,0.00810536980749747,0.0324214792299899,0.00506585612968592,0.0141843971631206,0.16919959473151,0.0233029381965552,0.00810536980749747,0.0233029381965552,0.0172239108409321,0.011144883485309,0.00810536980749747,0.0233029381965552,0.0202634245187437,0.0172239108409321,0.0354609929078014,0.0688956433637285,0.011144883485309,0.0263424518743668,0.0324214792299899,0.0172239108409321,0.0415400202634245,0.011144883485309
"46",0.0161812297734628,0.0744336569579288,0.0161812297734628,0.103559870550162,0.0744336569579288,0.0258899676375405,0.0355987055016181,0.0355987055016181,0.0258899676375405,0.0453074433656958,0.0355987055016181,0.0161812297734628,0.0453074433656958,0.0550161812297735,0.0258899676375405,0.0161812297734628,0.0161812297734628,0.0258899676375405,0.0258899676375405,0.0355987055016181,0.0161812297734628,0.0355987055016181,0.0161812297734628,0.0258899676375405,0.0258899676375405,0.0161812297734628,0.0161812297734628,0.0550161812297735,0.0258899676375405,0.0161812297734628
"47",0.036870951669158,0.0114598903836572,0.00249128051818635,0.0249128051818635,0.371699053313403,0.00697558545092177,0.00398604882909816,0.00398604882909816,0.00548081714000997,0.0234180368709517,0.0114598903836572,0.0174389636273044,0.00996512207274539,0.0159441953163926,0.044344793223717,0.0159441953163926,0.0338814150473343,0.0204285002491281,0.00249128051818635,0.00847035376183358,0.012954658694569,0.0189337319382162,0.00847035376183358,0.0548081714000997,0.0383657199800698,0.0413552566018934,0.00249128051818635,0.012954658694569,0.104135525660189,0.0338814150473343
"48",0.0166666666666667,0.0431372549019608,0.0137254901960784,0.0107843137254902,0.451960784313725,0.00490196078431373,0.00784313725490196,0.0254901960784314,0.0166666666666667,0.0225490196078431,0.00490196078431373,0.00784313725490196,0.0137254901960784,0.0107843137254902,0.0284313725490196,0.0490196078431373,0.00784313725490196,0.00490196078431373,0.00490196078431373,0.0196078431372549,0.0196078431372549,0.0107843137254902,0.00490196078431373,0.0490196078431373,0.0401960784313725,0.0313725490196078,0.0166666666666667,0.00490196078431373,0.046078431372549,0.0107843137254902
"49",0.0189393939393939,0.0189393939393939,0.0303030303030303,0.15530303030303,0.0303030303030303,0.0189393939393939,0.0189393939393939,0.0643939393939394,0.0189393939393939,0.0303030303030303,0.0189393939393939,0.0303030303030303,0.0416666666666667,0.0303030303030303,0.0189393939393939,0.0189393939393939,0.0189393939393939,0.0189393939393939,0.0189393939393939,0.0189393939393939,0.0303030303030303,0.0189393939393939,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.053030303030303,0.0303030303030303,0.0189393939393939,0.0416666666666667,0.0416666666666667
"50",0.0087719298245614,0.0192982456140351,0.0140350877192982,0.492982456140351,0.0245614035087719,0.0245614035087719,0.0192982456140351,0.0245614035087719,0.0192982456140351,0.0192982456140351,0.0192982456140351,0.0087719298245614,0.0087719298245614,0.0140350877192982,0.0140350877192982,0.0087719298245614,0.0087719298245614,0.0192982456140351,0.0140350877192982,0.0350877192982456,0.0245614035087719,0.0087719298245614,0.0087719298245614,0.0087719298245614,0.0087719298245614,0.0350877192982456,0.0087719298245614,0.0192982456140351,0.0508771929824561,0.0087719298245614
"51",0.00685518423307626,0.0222793487574979,0.00428449014567267,0.0171379605826907,0.0119965724078835,0.0145672664952871,0.0171379605826907,0.0145672664952871,0.00685518423307626,0.0145672664952871,0.315338474721508,0.0556983718937446,0.0119965724078835,0.176520994001714,0.0222793487574979,0.00942587832047986,0.0145672664952871,0.0197086546700943,0.0171379605826907,0.053127677806341,0.0145672664952871,0.053127677806341,0.0119965724078835,0.0119965724078835,0.0454155955441303,0.0119965724078835,0.00685518423307626,0.00428449014567267,0.00428449014567267,0.00942587832047986
