"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"11",0.0236686390532544,0.0236686390532544,0.00591715976331361,0.00591715976331361,0.00591715976331361,0.236686390532544,0.00591715976331361,0.00591715976331361,0.00591715976331361,0.0177514792899408,0.00591715976331361,0.00591715976331361,0.00591715976331361,0.00591715976331361,0.00591715976331361,0.00591715976331361,0.0118343195266272,0.0118343195266272,0.00591715976331361,0.00591715976331361,0.00591715976331361,0.0118343195266272,0.00591715976331361,0.0177514792899408,0.00591715976331361,0.0118343195266272,0.0177514792899408,0.00591715976331361,0.029585798816568,0.189349112426035,0.0177514792899408,0.00591715976331361,0.0118343195266272,0.00591715976331361,0.00591715976331361,0.0355029585798817,0.00591715976331361,0.0473372781065089,0.0118343195266272,0.0177514792899408,0.0118343195266272,0.00591715976331361,0.00591715976331361,0.0236686390532544,0.0118343195266272,0.0177514792899408,0.0118343195266272,0.00591715976331361,0.0177514792899408,0.0118343195266272
"12",0.0253164556962025,0.0126582278481013,0.0126582278481013,0.0126582278481013,0.0379746835443038,0.0886075949367089,0.0253164556962025,0.0126582278481013,0.0126582278481013,0.0126582278481013,0.0253164556962025,0.0126582278481013,0.0126582278481013,0.0126582278481013,0.0126582278481013,0.0253164556962025,0.0126582278481013,0.0126582278481013,0.0126582278481013,0.0253164556962025,0.0253164556962025,0.0126582278481013,0.0126582278481013,0.0253164556962025,0.0126582278481013,0.0126582278481013,0.0126582278481013,0.0126582278481013,0.0126582278481013,0.113924050632911,0.0126582278481013,0.0379746835443038,0.0126582278481013,0.0253164556962025,0.0126582278481013,0.0126582278481013,0.0126582278481013,0.0126582278481013,0.0126582278481013,0.0126582278481013,0.0126582278481013,0.0126582278481013,0.0253164556962025,0.0126582278481013,0.0126582278481013,0.0126582278481013,0.0253164556962025,0.0126582278481013,0.0253164556962025,0.0126582278481013
"13",0.005,0.065,0.005,0.015,0.01,0.005,0.01,0.005,0.005,0.02,0.005,0.005,0.005,0.005,0.015,0.015,0.005,0.01,0.015,0.005,0.005,0.005,0.005,0.03,0.055,0.005,0.005,0.01,0.03,0.355,0.005,0.005,0.005,0.005,0.015,0.04,0.015,0.005,0.005,0.02,0.005,0.03,0.005,0.03,0.025,0.005,0.005,0.025,0.01,0.005
"14",0.027027027027027,0.03003003003003,0.021021021021021,0.00600600600600601,0.003003003003003,0.282282282282282,0.00600600600600601,0.003003003003003,0.00600600600600601,0.003003003003003,0.003003003003003,0.003003003003003,0.003003003003003,0.00600600600600601,0.003003003003003,0.012012012012012,0.00600600600600601,0.00600600600600601,0.00600600600600601,0.012012012012012,0.012012012012012,0.00900900900900901,0.012012012012012,0.003003003003003,0.00600600600600601,0.027027027027027,0.003003003003003,0.003003003003003,0.00600600600600601,0.18018018018018,0.003003003003003,0.00600600600600601,0.015015015015015,0.003003003003003,0.00900900900900901,0.03003003003003,0.03003003003003,0.0810810810810811,0.00900900900900901,0.00600600600600601,0.00900900900900901,0.00600600600600601,0.00900900900900901,0.039039039039039,0.003003003003003,0.003003003003003,0.00900900900900901,0.012012012012012,0.003003003003003,0.00600600600600601
"15",0.0115511551155116,0.0033003300330033,0.00495049504950495,0.00165016501650165,0.0033003300330033,0.173267326732673,0.00825082508250825,0.0066006600660066,0.00165016501650165,0.00495049504950495,0.0346534653465347,0.00825082508250825,0.0214521452145215,0.0165016501650165,0.00165016501650165,0.110561056105611,0.0148514851485149,0.0099009900990099,0.00495049504950495,0.00165016501650165,0.00165016501650165,0.00165016501650165,0.0033003300330033,0.00165016501650165,0.0033003300330033,0.0033003300330033,0.00165016501650165,0.00825082508250825,0.0148514851485149,0.212871287128713,0.0099009900990099,0.00495049504950495,0.0066006600660066,0.00165016501650165,0.00495049504950495,0.0247524752475248,0.00495049504950495,0.171617161716172,0.0033003300330033,0.00825082508250825,0.00495049504950495,0.0033003300330033,0.0099009900990099,0.00165016501650165,0.00495049504950495,0.0033003300330033,0.0033003300330033,0.00495049504950495,0.0198019801980198,0.0066006600660066
"16",0.012987012987013,0.025974025974026,0.012987012987013,0.012987012987013,0.012987012987013,0.0779220779220779,0.012987012987013,0.025974025974026,0.012987012987013,0.012987012987013,0.025974025974026,0.025974025974026,0.012987012987013,0.012987012987013,0.012987012987013,0.012987012987013,0.012987012987013,0.012987012987013,0.012987012987013,0.025974025974026,0.025974025974026,0.012987012987013,0.012987012987013,0.012987012987013,0.012987012987013,0.051948051948052,0.012987012987013,0.012987012987013,0.012987012987013,0.038961038961039,0.012987012987013,0.012987012987013,0.038961038961039,0.012987012987013,0.025974025974026,0.012987012987013,0.012987012987013,0.025974025974026,0.012987012987013,0.012987012987013,0.012987012987013,0.012987012987013,0.0649350649350649,0.025974025974026,0.012987012987013,0.025974025974026,0.012987012987013,0.012987012987013,0.025974025974026,0.012987012987013
"17",0.0123456790123457,0.037037037037037,0.0123456790123457,0.0123456790123457,0.0123456790123457,0.0617283950617284,0.0123456790123457,0.0493827160493827,0.0123456790123457,0.0246913580246914,0.037037037037037,0.0246913580246914,0.0123456790123457,0.0123456790123457,0.037037037037037,0.0246913580246914,0.0123456790123457,0.0123456790123457,0.0123456790123457,0.0123456790123457,0.0123456790123457,0.0123456790123457,0.0246913580246914,0.0123456790123457,0.0123456790123457,0.0123456790123457,0.0123456790123457,0.0123456790123457,0.0123456790123457,0.037037037037037,0.0123456790123457,0.0123456790123457,0.0123456790123457,0.0123456790123457,0.0246913580246914,0.0617283950617284,0.037037037037037,0.0617283950617284,0.0123456790123457,0.0123456790123457,0.0123456790123457,0.0246913580246914,0.0123456790123457,0.0123456790123457,0.0123456790123457,0.0123456790123457,0.0123456790123457,0.0123456790123457,0.0123456790123457,0.0123456790123457
"18",0.0208333333333333,0.0555555555555556,0.0138888888888889,0.0208333333333333,0.0138888888888889,0.166666666666667,0.0277777777777778,0.00694444444444444,0.00694444444444444,0.0625,0.0138888888888889,0.0277777777777778,0.00694444444444444,0.00694444444444444,0.0138888888888889,0.00694444444444444,0.00694444444444444,0.00694444444444444,0.00694444444444444,0.00694444444444444,0.00694444444444444,0.0138888888888889,0.0138888888888889,0.0277777777777778,0.0138888888888889,0.0208333333333333,0.00694444444444444,0.0208333333333333,0.0277777777777778,0.0972222222222222,0.0138888888888889,0.0208333333333333,0.00694444444444444,0.00694444444444444,0.00694444444444444,0.00694444444444444,0.00694444444444444,0.0555555555555556,0.0138888888888889,0.00694444444444444,0.00694444444444444,0.00694444444444444,0.00694444444444444,0.00694444444444444,0.00694444444444444,0.00694444444444444,0.00694444444444444,0.00694444444444444,0.0277777777777778,0.0208333333333333
"19",0.0121951219512195,0.0121951219512195,0.0121951219512195,0.0487804878048781,0.024390243902439,0.0975609756097561,0.024390243902439,0.0121951219512195,0.0121951219512195,0.0121951219512195,0.0121951219512195,0.024390243902439,0.0121951219512195,0.0121951219512195,0.0121951219512195,0.0121951219512195,0.0121951219512195,0.0121951219512195,0.024390243902439,0.0121951219512195,0.0121951219512195,0.0121951219512195,0.024390243902439,0.0121951219512195,0.0121951219512195,0.0121951219512195,0.0121951219512195,0.0121951219512195,0.0121951219512195,0.146341463414634,0.0121951219512195,0.024390243902439,0.0121951219512195,0.0365853658536585,0.0121951219512195,0.024390243902439,0.0121951219512195,0.024390243902439,0.0121951219512195,0.0121951219512195,0.0121951219512195,0.0121951219512195,0.0121951219512195,0.0121951219512195,0.0121951219512195,0.0121951219512195,0.0121951219512195,0.0121951219512195,0.024390243902439,0.0121951219512195
"20",0.0123456790123457,0.0123456790123457,0.0123456790123457,0.0246913580246914,0.0123456790123457,0.0987654320987654,0.0123456790123457,0.0246913580246914,0.0123456790123457,0.0123456790123457,0.0123456790123457,0.0246913580246914,0.0123456790123457,0.0123456790123457,0.0123456790123457,0.0246913580246914,0.0246913580246914,0.0246913580246914,0.0123456790123457,0.037037037037037,0.0123456790123457,0.0123456790123457,0.0123456790123457,0.037037037037037,0.037037037037037,0.0123456790123457,0.0123456790123457,0.0123456790123457,0.0123456790123457,0.0246913580246914,0.0246913580246914,0.0123456790123457,0.0123456790123457,0.0740740740740741,0.0123456790123457,0.0246913580246914,0.0123456790123457,0.0246913580246914,0.0123456790123457,0.0123456790123457,0.0246913580246914,0.0246913580246914,0.0123456790123457,0.0123456790123457,0.0123456790123457,0.0123456790123457,0.0123456790123457,0.0123456790123457,0.0123456790123457,0.0246913580246914
"21",0.0222222222222222,0.0222222222222222,0.0222222222222222,0.0222222222222222,0.0222222222222222,0.111111111111111,0.0111111111111111,0.0222222222222222,0.0111111111111111,0.0111111111111111,0.0111111111111111,0.0222222222222222,0.0111111111111111,0.0111111111111111,0.0111111111111111,0.0222222222222222,0.0333333333333333,0.0222222222222222,0.0111111111111111,0.0111111111111111,0.0111111111111111,0.0222222222222222,0.0111111111111111,0.0111111111111111,0.0111111111111111,0.0111111111111111,0.0111111111111111,0.0222222222222222,0.0222222222222222,0.111111111111111,0.0222222222222222,0.0111111111111111,0.0222222222222222,0.0111111111111111,0.0111111111111111,0.0333333333333333,0.0111111111111111,0.0333333333333333,0.0111111111111111,0.0111111111111111,0.0111111111111111,0.0222222222222222,0.0111111111111111,0.0111111111111111,0.0111111111111111,0.0111111111111111,0.0111111111111111,0.0111111111111111,0.0222222222222222,0.0111111111111111
"22",0.0133333333333333,0.0266666666666667,0.0133333333333333,0.00666666666666667,0.02,0.153333333333333,0.00666666666666667,0.0133333333333333,0.00666666666666667,0.00666666666666667,0.00666666666666667,0.00666666666666667,0.0466666666666667,0.0133333333333333,0.0133333333333333,0.00666666666666667,0.00666666666666667,0.0266666666666667,0.0133333333333333,0.02,0.00666666666666667,0.0133333333333333,0.0133333333333333,0.0133333333333333,0.00666666666666667,0.02,0.00666666666666667,0.00666666666666667,0.00666666666666667,0.146666666666667,0.00666666666666667,0.00666666666666667,0.00666666666666667,0.00666666666666667,0.0133333333333333,0.106666666666667,0.00666666666666667,0.04,0.00666666666666667,0.00666666666666667,0.00666666666666667,0.00666666666666667,0.00666666666666667,0.0133333333333333,0.0466666666666667,0.00666666666666667,0.00666666666666667,0.0133333333333333,0.00666666666666667,0.0133333333333333
"23",0.0138888888888889,0.0138888888888889,0.0138888888888889,0.0138888888888889,0.0138888888888889,0.0138888888888889,0.0277777777777778,0.0138888888888889,0.0138888888888889,0.0138888888888889,0.0138888888888889,0.0138888888888889,0.0138888888888889,0.0138888888888889,0.0277777777777778,0.0138888888888889,0.0138888888888889,0.0138888888888889,0.0138888888888889,0.0138888888888889,0.0277777777777778,0.0138888888888889,0.0416666666666667,0.0277777777777778,0.0138888888888889,0.0138888888888889,0.0138888888888889,0.0138888888888889,0.0138888888888889,0.0416666666666667,0.0138888888888889,0.0138888888888889,0.0277777777777778,0.0416666666666667,0.0138888888888889,0.0277777777777778,0.0138888888888889,0.0138888888888889,0.0416666666666667,0.0138888888888889,0.0138888888888889,0.0694444444444444,0.0138888888888889,0.0277777777777778,0.0138888888888889,0.0138888888888889,0.0138888888888889,0.0555555555555556,0.0138888888888889,0.0138888888888889
"24",0.0116279069767442,0.0581395348837209,0.0116279069767442,0.0232558139534884,0.0116279069767442,0.0697674418604651,0.0116279069767442,0.0116279069767442,0.0116279069767442,0.0232558139534884,0.0116279069767442,0.0232558139534884,0.0116279069767442,0.0116279069767442,0.0232558139534884,0.0232558139534884,0.0232558139534884,0.0116279069767442,0.0116279069767442,0.0348837209302326,0.0116279069767442,0.0116279069767442,0.0116279069767442,0.0116279069767442,0.0116279069767442,0.0465116279069767,0.0348837209302326,0.0348837209302326,0.0232558139534884,0.0465116279069767,0.0116279069767442,0.0116279069767442,0.0116279069767442,0.0348837209302326,0.0232558139534884,0.0232558139534884,0.0116279069767442,0.0116279069767442,0.0116279069767442,0.0116279069767442,0.0116279069767442,0.0116279069767442,0.0232558139534884,0.0232558139534884,0.0116279069767442,0.0116279069767442,0.0116279069767442,0.0116279069767442,0.0116279069767442,0.0348837209302326
"25",0.00427350427350427,0.00854700854700855,0.00427350427350427,0.00854700854700855,0.0256410256410256,0.235042735042735,0.00854700854700855,0.00427350427350427,0.00427350427350427,0.0641025641025641,0.0128205128205128,0.00427350427350427,0.00854700854700855,0.00427350427350427,0.0170940170940171,0.00427350427350427,0.00427350427350427,0.00854700854700855,0.0299145299145299,0.00427350427350427,0.0213675213675214,0.00427350427350427,0.00427350427350427,0.00427350427350427,0.0128205128205128,0.0170940170940171,0.00427350427350427,0.00854700854700855,0.00427350427350427,0.273504273504274,0.00427350427350427,0.00427350427350427,0.0170940170940171,0.00427350427350427,0.00427350427350427,0.00854700854700855,0.0128205128205128,0.0299145299145299,0.00427350427350427,0.00854700854700855,0.00854700854700855,0.0128205128205128,0.0128205128205128,0.00427350427350427,0.00427350427350427,0.0128205128205128,0.0128205128205128,0.00427350427350427,0.00427350427350427,0.00427350427350427
"26",0.0165289256198347,0.00826446280991736,0.0165289256198347,0.0165289256198347,0.00826446280991736,0.181818181818182,0.00826446280991736,0.0330578512396694,0.00826446280991736,0.0165289256198347,0.0165289256198347,0.0247933884297521,0.00826446280991736,0.00826446280991736,0.0165289256198347,0.0165289256198347,0.00826446280991736,0.00826446280991736,0.00826446280991736,0.00826446280991736,0.00826446280991736,0.00826446280991736,0.0247933884297521,0.00826446280991736,0.00826446280991736,0.00826446280991736,0.00826446280991736,0.0165289256198347,0.0247933884297521,0.115702479338843,0.00826446280991736,0.00826446280991736,0.00826446280991736,0.00826446280991736,0.0165289256198347,0.0330578512396694,0.00826446280991736,0.0330578512396694,0.0413223140495868,0.0165289256198347,0.00826446280991736,0.0165289256198347,0.0330578512396694,0.00826446280991736,0.0247933884297521,0.0165289256198347,0.00826446280991736,0.00826446280991736,0.0165289256198347,0.00826446280991736
"27",0.00808625336927224,0.00269541778975741,0.00808625336927224,0.00539083557951483,0.00539083557951483,0.347708894878706,0.00539083557951483,0.00539083557951483,0.00539083557951483,0.00269541778975741,0.00269541778975741,0.00539083557951483,0.00269541778975741,0.0215633423180593,0.00269541778975741,0.00269541778975741,0.0188679245283019,0.00269541778975741,0.0134770889487871,0.00269541778975741,0.00269541778975741,0.00539083557951483,0.00539083557951483,0.0188679245283019,0.0107816711590297,0.00539083557951483,0.00808625336927224,0.0296495956873315,0.00269541778975741,0.269541778975741,0.00269541778975741,0.0107816711590297,0.00808625336927224,0.0161725067385445,0.00808625336927224,0.0161725067385445,0.00269541778975741,0.0161725067385445,0.00269541778975741,0.00269541778975741,0.00808625336927224,0.00539083557951483,0.0107816711590297,0.00539083557951483,0.0134770889487871,0.00269541778975741,0.0134770889487871,0.00269541778975741,0.00269541778975741,0.0188679245283019
"28",0.0151515151515152,0.0151515151515152,0.0151515151515152,0.0151515151515152,0.0151515151515152,0.0151515151515152,0.0151515151515152,0.0151515151515152,0.0151515151515152,0.0151515151515152,0.0151515151515152,0.0151515151515152,0.0151515151515152,0.0151515151515152,0.0151515151515152,0.0303030303030303,0.0454545454545455,0.0151515151515152,0.0151515151515152,0.0151515151515152,0.0151515151515152,0.0151515151515152,0.0303030303030303,0.0151515151515152,0.0151515151515152,0.0303030303030303,0.0151515151515152,0.0151515151515152,0.0303030303030303,0.0151515151515152,0.0151515151515152,0.0303030303030303,0.0151515151515152,0.0151515151515152,0.0151515151515152,0.0151515151515152,0.0151515151515152,0.0454545454545455,0.0151515151515152,0.0151515151515152,0.0303030303030303,0.0303030303030303,0.0303030303030303,0.0303030303030303,0.0151515151515152,0.0151515151515152,0.0303030303030303,0.0303030303030303,0.0151515151515152,0.0303030303030303
"29",0.00892857142857143,0.00446428571428571,0.00446428571428571,0.00892857142857143,0.0223214285714286,0.303571428571429,0.0223214285714286,0.00446428571428571,0.00892857142857143,0.00892857142857143,0.0133928571428571,0.00446428571428571,0.0223214285714286,0.00446428571428571,0.0401785714285714,0.0133928571428571,0.0178571428571429,0.00446428571428571,0.00446428571428571,0.0178571428571429,0.0223214285714286,0.00446428571428571,0.0223214285714286,0.00446428571428571,0.00446428571428571,0.00446428571428571,0.0133928571428571,0.0178571428571429,0.00892857142857143,0.147321428571429,0.0267857142857143,0.00446428571428571,0.00446428571428571,0.0133928571428571,0.00892857142857143,0.00446428571428571,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00446428571428571,0.00892857142857143,0.00446428571428571,0.00892857142857143,0.0223214285714286,0.00892857142857143,0.03125,0.00446428571428571,0.00446428571428571,0.0133928571428571,0.00892857142857143
"30",0.00286259541984733,0.00858778625954199,0.00286259541984733,0.00190839694656489,0.00190839694656489,0.0324427480916031,0.00286259541984733,0.00286259541984733,0.000954198473282443,0.00286259541984733,0.0200381679389313,0.00190839694656489,0.00286259541984733,0.00954198473282443,0.00190839694656489,0.000954198473282443,0.00381679389312977,0.00763358778625954,0.0114503816793893,0.0104961832061069,0.00190839694656489,0.00572519083969466,0.00286259541984733,0.000954198473282443,0.00381679389312977,0.000954198473282443,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.186068702290076,0.000954198473282443,0.00190839694656489,0.000954198473282443,0.00477099236641221,0.000954198473282443,0.00858778625954199,0.00477099236641221,0.584923664122137,0.00381679389312977,0.00286259541984733,0.00286259541984733,0.00477099236641221,0.000954198473282443,0.00286259541984733,0.0114503816793893,0.000954198473282443,0.000954198473282443,0.000954198473282443,0.00477099236641221,0.0104961832061069
"31",0.00666666666666667,0.0333333333333333,0.00666666666666667,0.00666666666666667,0.00666666666666667,0.286666666666667,0.00666666666666667,0.0333333333333333,0.00666666666666667,0.00666666666666667,0.0133333333333333,0.00666666666666667,0.0266666666666667,0.02,0.0133333333333333,0.00666666666666667,0.00666666666666667,0.00666666666666667,0.0133333333333333,0.0266666666666667,0.00666666666666667,0.00666666666666667,0.00666666666666667,0.00666666666666667,0.0133333333333333,0.0133333333333333,0.00666666666666667,0.0133333333333333,0.00666666666666667,0.173333333333333,0.00666666666666667,0.00666666666666667,0.00666666666666667,0.00666666666666667,0.00666666666666667,0.02,0.0133333333333333,0.00666666666666667,0.00666666666666667,0.00666666666666667,0.00666666666666667,0.00666666666666667,0.02,0.0266666666666667,0.00666666666666667,0.00666666666666667,0.0133333333333333,0.02,0.00666666666666667,0.00666666666666667
