"","V1","V2","V3","V4","V5","V6","V7","V8"
"57",0.0771276595744681,0.13031914893617,0.162234042553191,0.0984042553191489,0.109042553191489,0.109042553191489,0.236702127659574,0.0771276595744681
"58",0.40819209039548,0.125706214689266,0.0692090395480226,0.0974576271186441,0.0805084745762712,0.057909604519774,0.0805084745762712,0.0805084745762712
"59",0.262987012987013,0.133116883116883,0.0811688311688312,0.12012987012987,0.0941558441558442,0.0941558441558442,0.12012987012987,0.0941558441558442
"60",0.363168724279835,0.112139917695473,0.0874485596707819,0.116255144032922,0.112139917695473,0.0504115226337449,0.0668724279835391,0.0915637860082305
"61",0.113636363636364,0.113636363636364,0.131818181818182,0.131818181818182,0.113636363636364,0.113636363636364,0.168181818181818,0.113636363636364
"62",0.191441441441441,0.11036036036036,0.0923423423423423,0.128378378378378,0.137387387387387,0.101351351351351,0.119369369369369,0.119369369369369
"63",0.231012658227848,0.0917721518987342,0.0791139240506329,0.15506329113924,0.15506329113924,0.104430379746835,0.0917721518987342,0.0917721518987342
"64",0.4225,0.1605,0.0705,0.1505,0.0565,0.0665,0.0265,0.0465
"65",0.113636363636364,0.113636363636364,0.131818181818182,0.131818181818182,0.113636363636364,0.113636363636364,0.168181818181818,0.113636363636364
"66",0.560112359550562,0.0971910112359551,0.0365168539325843,0.0792134831460674,0.0949438202247191,0.0634831460674157,0.0252808988764045,0.0432584269662921
"67",0.331632653061224,0.258163265306122,0.0540816326530612,0.0785714285714286,0.0785714285714286,0.05,0.0744897959183674,0.0744897959183674
"68",0.0946969696969697,0.0946969696969697,0.109848484848485,0.109848484848485,0.125,0.125,0.246212121212121,0.0946969696969697
"69",0.104166666666667,0.154166666666667,0.120833333333333,0.120833333333333,0.104166666666667,0.104166666666667,0.154166666666667,0.1375
"70",0.32286432160804,0.121859296482412,0.0515075376884422,0.152010050251256,0.0866834170854271,0.0665829145728643,0.0917085427135678,0.10678391959799
"71",0.252920560747664,0.0589953271028037,0.040303738317757,0.138434579439252,0.0963785046728972,0.145443925233645,0.0286214953271028,0.238901869158879
"72",0.0825,0.1825,0.2025,0.2025,0.1025,0.0825,0.0725,0.0725
"73",0.0735294117647059,0.108823529411765,0.132352941176471,0.320588235294118,0.0970588235294118,0.0970588235294118,0.0852941176470588,0.0852941176470588
"74",0.0851769911504425,0.129424778761062,0.26216814159292,0.0851769911504425,0.151548672566372,0.0630530973451327,0.0320796460176991,0.191371681415929
"75",0.407754010695187,0.0815508021390374,0.0762032085561497,0.0762032085561497,0.135026737967914,0.0815508021390374,0.0387700534759358,0.102941176470588
"76",0.174342105263158,0.174342105263158,0.0953947368421053,0.134868421052632,0.148026315789474,0.108552631578947,0.0822368421052632,0.0822368421052632
"77",0.456905241935484,0.274445564516129,0.0133568548387097,0.0677923387096774,0.0385584677419355,0.0335181451612903,0.0768649193548387,0.0385584677419355
"78",0.0905797101449275,0.119565217391304,0.0905797101449275,0.105072463768116,0.105072463768116,0.105072463768116,0.293478260869565,0.0905797101449275
"79",0.126543209876543,0.101851851851852,0.16358024691358,0.0895061728395062,0.101851851851852,0.0771604938271605,0.25,0.0895061728395062
"80",0.0654831199068684,0.595168800931316,0.0352153667054715,0.0666472642607683,0.0410360884749709,0.0305587892898719,0.0771245634458673,0.0887660069848661
"81",0.174242424242424,0.174242424242424,0.079004329004329,0.079004329004329,0.195887445887446,0.0876623376623377,0.0876623376623377,0.122294372294372
"82",0.0953038674033149,0.0455801104972376,0.288674033149171,0.321823204419889,0.0455801104972376,0.0621546961325967,0.0621546961325967,0.0787292817679558
"83",0.0844594594594595,0.097972972972973,0.246621621621622,0.152027027027027,0.0844594594594595,0.0844594594594595,0.152027027027027,0.097972972972973
"84",0.0794270833333333,0.05859375,0.126302083333333,0.12109375,0.204427083333333,0.13671875,0.08984375,0.18359375
"85",0.0891544117647059,0.313419117647059,0.0928308823529412,0.118566176470588,0.118566176470588,0.0450367647058824,0.0634191176470588,0.159007352941176
"86",0.163333333333333,0.0966666666666667,0.163333333333333,0.11,0.0966666666666667,0.136666666666667,0.0833333333333333,0.15
"87",0.354810996563574,0.0695876288659794,0.0420962199312715,0.0902061855670103,0.22766323024055,0.0524054982817869,0.0798969072164948,0.0833333333333333
"88",0.0576923076923077,0.0576923076923077,0.274475524475524,0.232517482517483,0.0996503496503496,0.0646853146853147,0.120629370629371,0.0926573426573427
"89",0.0847107438016529,0.109504132231405,0.175619834710744,0.283057851239669,0.0599173553719008,0.0599173553719008,0.109504132231405,0.117768595041322
"90",0.2890625,0.0953125,0.0703125,0.2765625,0.0453125,0.0578125,0.0578125,0.1078125
"91",0.157216494845361,0.115979381443299,0.0747422680412371,0.260309278350515,0.0747422680412371,0.0747422680412371,0.0850515463917526,0.157216494845361
"92",0.0636645962732919,0.0760869565217391,0.305900621118012,0.125776397515528,0.200310559006211,0.0636645962732919,0.0822981366459627,0.0822981366459627
"93",0.0758196721311475,0.0676229508196721,0.100409836065574,0.272540983606557,0.116803278688525,0.0758196721311475,0.116803278688525,0.174180327868852
"94",0.204646017699115,0.0674778761061947,0.0586283185840708,0.129424778761062,0.111725663716814,0.111725663716814,0.0320796460176991,0.28429203539823
"95",0.0957943925233645,0.170560747663551,0.133177570093458,0.282710280373832,0.0864485981308411,0.0864485981308411,0.058411214953271,0.0864485981308411
"96",0.120588235294118,0.120588235294118,0.108823529411765,0.0735294117647059,0.108823529411765,0.155882352941176,0.191176470588235,0.120588235294118
"97",0.115079365079365,0.130952380952381,0.0992063492063492,0.0992063492063492,0.130952380952381,0.115079365079365,0.21031746031746,0.0992063492063492
"98",0.0732323232323232,0.133838383838384,0.265151515151515,0.123737373737374,0.123737373737374,0.0833333333333333,0.103535353535354,0.0934343434343434
"99",0.139908256880734,0.0940366972477064,0.158256880733945,0.130733944954128,0.112385321100917,0.130733944954128,0.0665137614678899,0.16743119266055
"100",0.102272727272727,0.165909090909091,0.184090909090909,0.211363636363636,0.0659090909090909,0.075,0.102272727272727,0.0931818181818182
"101",0.161585365853659,0.0762195121951219,0.198170731707317,0.161585365853659,0.11280487804878,0.0884146341463415,0.100609756097561,0.100609756097561
"102",0.143939393939394,0.123737373737374,0.194444444444444,0.113636363636364,0.0833333333333333,0.0833333333333333,0.154040404040404,0.103535353535354
"103",0.242982456140351,0.0956140350877193,0.12719298245614,0.120175438596491,0.197368421052632,0.0780701754385965,0.0429824561403509,0.0956140350877193
"104",0.0771604938271605,0.126543209876543,0.175925925925926,0.126543209876543,0.175925925925926,0.101851851851852,0.114197530864198,0.101851851851852
"105",0.0849753694581281,0.0554187192118227,0.13423645320197,0.119458128078818,0.257389162561576,0.0899014778325123,0.0849753694581281,0.173645320197044
"106",0.0921052631578947,0.12218045112782,0.129699248120301,0.197368421052632,0.137218045112782,0.0770676691729323,0.0845864661654135,0.159774436090226
"107",0.164434523809524,0.158482142857143,0.119791666666667,0.078125,0.212053571428571,0.078125,0.110863095238095,0.078125
"108",0.087962962962963,0.143518518518519,0.118827160493827,0.149691358024691,0.186728395061728,0.0694444444444444,0.100308641975309,0.143518518518519
"109",0.0589005235602094,0.142670157068063,0.132198952879581,0.12696335078534,0.106020942408377,0.132198952879581,0.0798429319371728,0.221204188481675
"110",0.154513888888889,0.126736111111111,0.0572916666666667,0.196180555555556,0.168402777777778,0.0711805555555556,0.078125,0.147569444444444
"111",0.145604395604396,0.101648351648352,0.0686813186813187,0.156593406593407,0.18956043956044,0.123626373626374,0.112637362637363,0.101648351648352
"112",0.0992063492063492,0.115079365079365,0.115079365079365,0.0992063492063492,0.146825396825397,0.115079365079365,0.21031746031746,0.0992063492063492
"113",0.0855263157894737,0.122368421052632,0.185526315789474,0.175,0.143421052631579,0.0697368421052632,0.0644736842105263,0.153947368421053
"114",0.163888888888889,0.115740740740741,0.134259259259259,0.115740740740741,0.193518518518519,0.137962962962963,0.0712962962962963,0.0675925925925926
"115",0.054635761589404,0.0811258278145695,0.140728476821192,0.18046357615894,0.140728476821192,0.259933774834437,0.0612582781456954,0.0811258278145695
"116",0.0801282051282051,0.131410256410256,0.092948717948718,0.169871794871795,0.157051282051282,0.092948717948718,0.131410256410256,0.144230769230769
"117",0.113636363636364,0.113636363636364,0.113636363636364,0.113636363636364,0.113636363636364,0.131818181818182,0.186363636363636,0.113636363636364
"118",0.123134328358209,0.123134328358209,0.123134328358209,0.152985074626866,0.167910447761194,0.0932835820895522,0.108208955223881,0.108208955223881
"119",0.139508928571429,0.170758928571429,0.126116071428571,0.0636160714285714,0.237723214285714,0.0948660714285714,0.0591517857142857,0.108258928571429
"120",0.105208333333333,0.109375,0.084375,0.096875,0.292708333333333,0.159375,0.0552083333333333,0.096875
"121",0.0961538461538462,0.0961538461538462,0.142307692307692,0.126923076923077,0.126923076923077,0.0961538461538462,0.219230769230769,0.0961538461538462
"122",0.139312977099237,0.139312977099237,0.0629770992366412,0.162213740458015,0.208015267175573,0.101145038167939,0.101145038167939,0.0858778625954199
"123",0.0720108695652174,0.403532608695652,0.0991847826086956,0.104619565217391,0.126358695652174,0.0502717391304348,0.0883152173913044,0.0557065217391304
"124",0.0605413105413105,0.123219373219373,0.336894586894587,0.111823361823362,0.143162393162393,0.0263532763532764,0.0462962962962963,0.151709401709402
"125",0.0349378881987578,0.0566770186335404,0.323757763975155,0.162267080745342,0.236801242236025,0.0411490683229814,0.0535714285714286,0.0908385093167702
"126",0.0359141791044776,0.0676305970149254,0.377332089552239,0.168376865671642,0.170242537313433,0.0377798507462687,0.0377798507462687,0.104944029850746
"127",0.0771276595744681,0.0877659574468085,0.215425531914894,0.162234042553191,0.11968085106383,0.13031914893617,0.109042553191489,0.0984042553191489
"128",0.0961538461538462,0.111538461538462,0.111538461538462,0.111538461538462,0.111538461538462,0.111538461538462,0.25,0.0961538461538462
"129",0.113636363636364,0.113636363636364,0.113636363636364,0.113636363636364,0.131818181818182,0.131818181818182,0.168181818181818,0.113636363636364
"130",0.0730088495575221,0.0995575221238938,0.0995575221238938,0.0995575221238938,0.196902654867257,0.152654867256637,0.0730088495575221,0.205752212389381
"131",0.0436507936507936,0.0595238095238095,0.218253968253968,0.149470899470899,0.16005291005291,0.0595238095238095,0.0753968253968254,0.234126984126984
"132",0.077,0.157,0.065,0.185,0.225,0.057,0.061,0.173
"133",0.189705882352941,0.107352941176471,0.119117647058824,0.125,0.154411764705882,0.119117647058824,0.0897058823529412,0.0955882352941176
"134",0.0575396825396825,0.10515873015873,0.351190476190476,0.121031746031746,0.113095238095238,0.0813492063492064,0.0575396825396825,0.113095238095238
"135",0.0611702127659574,0.103723404255319,0.249113475177305,0.11790780141844,0.227836879432624,0.0895390070921986,0.0434397163120567,0.107269503546099
"136",0.0992063492063492,0.115079365079365,0.0992063492063492,0.115079365079365,0.115079365079365,0.130952380952381,0.226190476190476,0.0992063492063492
"137",0.0833333333333333,0.0558823529411765,0.299019607843137,0.122549019607843,0.173529411764706,0.0911764705882353,0.0794117647058823,0.0950980392156863
"138",0.0552256532066508,0.0504750593824228,0.390142517814727,0.143111638954869,0.121733966745843,0.0480997624703088,0.0172209026128266,0.173990498812352
"139",0.090625,0.063125,0.348125,0.155625,0.053125,0.070625,0.030625,0.188125
"140",0.158333333333333,0.136111111111111,0.158333333333333,0.180555555555556,0.113888888888889,0.102777777777778,0.0694444444444444,0.0805555555555556
"141",0.0880281690140845,0.130281690140845,0.0880281690140845,0.116197183098592,0.0880281690140845,0.116197183098592,0.257042253521127,0.116197183098592
"142",0.206692913385827,0.112204724409449,0.112204724409449,0.22244094488189,0.0964566929133858,0.0728346456692913,0.104330708661417,0.0728346456692913
"143",0.213141025641026,0.116987179487179,0.123397435897436,0.168269230769231,0.155448717948718,0.0913461538461538,0.0592948717948718,0.0721153846153846
"144",0.0948275862068965,0.10632183908046,0.140804597701149,0.232758620689655,0.0833333333333333,0.152298850574713,0.0833333333333333,0.10632183908046
"145",0.189597315436242,0.196308724832215,0.135906040268456,0.102348993288591,0.115771812080537,0.075503355704698,0.075503355704698,0.109060402684564
"146",0.051056338028169,0.11443661971831,0.234154929577465,0.121478873239437,0.205985915492958,0.0862676056338028,0.0721830985915493,0.11443661971831
"147",0.0740343347639485,0.0611587982832618,0.262875536480687,0.207081545064378,0.0525751072961373,0.0268240343347639,0.0525751072961373,0.262875536480687
"148",0.0688202247191011,0.0688202247191011,0.198033707865169,0.158707865168539,0.169943820224719,0.0912921348314607,0.074438202247191,0.169943820224719
"149",0.115079365079365,0.0992063492063492,0.115079365079365,0.0992063492063492,0.0992063492063492,0.130952380952381,0.226190476190476,0.115079365079365
"150",0.16866028708134,0.130382775119617,0.240430622009569,0.0442583732057416,0.139952153110048,0.0921052631578947,0.0586124401913876,0.125598086124402
"151",0.285984848484849,0.0839646464646465,0.15719696969697,0.142045454545455,0.114267676767677,0.0763888888888889,0.033459595959596,0.106691919191919
"152",0.078804347826087,0.0896739130434783,0.220108695652174,0.10054347826087,0.176630434782609,0.144021739130435,0.0679347826086956,0.122282608695652
"153",0.192222222222222,0.227777777777778,0.103333333333333,0.112222222222222,0.0988888888888889,0.13,0.0411111111111111,0.0944444444444444
"154",0.277846534653465,0.267945544554455,0.107054455445545,0.0773514851485149,0.0724009900990099,0.0575495049504951,0.0649752475247525,0.0748762376237624
"155",0.30982905982906,0.0790598290598291,0.061965811965812,0.061965811965812,0.181623931623932,0.0961538461538462,0.0790598290598291,0.13034188034188
"156",0.145652173913043,0.110869565217391,0.310869565217391,0.0702898550724638,0.0876811594202899,0.0731884057971015,0.0905797101449275,0.110869565217391
"157",0.108552631578947,0.0953947368421053,0.134868421052632,0.134868421052632,0.121710526315789,0.0822368421052632,0.1875,0.134868421052632
"158",0.100352112676056,0.0580985915492958,0.0792253521126761,0.163732394366197,0.121478873239437,0.15669014084507,0.0862676056338028,0.234154929577465
"159",0.119274809160305,0.321564885496183,0.0696564885496183,0.119274809160305,0.222328244274809,0.058206106870229,0.0429389312977099,0.0467557251908397
"160",0.258264462809917,0.167355371900826,0.12603305785124,0.0764462809917355,0.109504132231405,0.0847107438016529,0.0681818181818182,0.109504132231405
"161",0.0920138888888889,0.0920138888888889,0.140625,0.078125,0.237847222222222,0.154513888888889,0.0642361111111111,0.140625
"162",0.105828220858896,0.253067484662577,0.111963190184049,0.154907975460123,0.124233128834356,0.111963190184049,0.0567484662576687,0.0812883435582822
"163",0.126488095238095,0.144345238095238,0.197916666666667,0.233630952380952,0.0729166666666667,0.0788690476190476,0.0848214285714286,0.0610119047619048
"164",0.0710227272727273,0.09375,0.184659090909091,0.127840909090909,0.139204545454545,0.127840909090909,0.0823863636363636,0.173295454545455
"165",0.11144578313253,0.11144578313253,0.135542168674699,0.0873493975903614,0.171686746987952,0.147590361445783,0.123493975903614,0.11144578313253
"166",0.114051094890511,0.052007299270073,0.223540145985401,0.0666058394160584,0.197992700729927,0.16514598540146,0.0556569343065693,0.125
"167",0.09765625,0.12890625,0.14453125,0.09765625,0.09765625,0.11328125,0.22265625,0.09765625
"168",0.110606060606061,0.146969696969697,0.165151515151515,0.0863636363636364,0.201515151515152,0.0863636363636364,0.0742424242424242,0.128787878787879
"169",0.18046357615894,0.153973509933775,0.187086092715232,0.0745033112582782,0.147350993377483,0.0943708609271523,0.0678807947019868,0.0943708609271523
"170",0.134722222222222,0.0347222222222222,0.0513888888888889,0.301388888888889,0.151388888888889,0.106944444444444,0.0402777777777778,0.179166666666667
"171",0.163949275362319,0.0951086956521739,0.17481884057971,0.124094202898551,0.131340579710145,0.105978260869565,0.0298913043478261,0.17481884057971
"172",0.0694945848375451,0.221119133574007,0.0731046931407942,0.174187725631769,0.199458483754513,0.0839350180505415,0.0731046931407942,0.105595667870036
"173",0.111538461538462,0.188461538461538,0.126923076923077,0.0961538461538462,0.0961538461538462,0.111538461538462,0.173076923076923,0.0961538461538462
"174",0.103211009174312,0.130733944954128,0.176605504587156,0.121559633027523,0.185779816513761,0.103211009174312,0.0665137614678899,0.112385321100917
"175",0.0892857142857143,0.0734126984126984,0.192460317460317,0.263888888888889,0.0892857142857143,0.113095238095238,0.0972222222222222,0.0813492063492064
"176",0.0970588235294118,0.0735294117647059,0.179411764705882,0.108823529411765,0.155882352941176,0.0852941176470588,0.120588235294118,0.179411764705882
"177",0.125,0.125,0.189935064935065,0.137987012987013,0.0925324675324675,0.144480519480519,0.0405844155844156,0.144480519480519
"178",0.255649717514124,0.148305084745763,0.0861581920903955,0.137005649717514,0.114406779661017,0.137005649717514,0.0353107344632768,0.0861581920903955
"179",0.120967741935484,0.0779569892473118,0.120967741935484,0.282258064516129,0.0672043010752688,0.110215053763441,0.0887096774193548,0.131720430107527
"180",0.0740223463687151,0.085195530726257,0.213687150837989,0.0740223463687151,0.118715083798883,0.0963687150837989,0.0740223463687151,0.263966480446927
"181",0.114,0.386,0.138,0.114,0.074,0.05,0.05,0.074
"182",0.260810810810811,0.0716216216216216,0.0824324324324324,0.125675675675676,0.206756756756757,0.0662162162162162,0.0554054054054054,0.131081081081081
"183",0.0674342105263158,0.0805921052631579,0.113486842105263,0.0871710526315789,0.199013157894737,0.179276315789474,0.0871710526315789,0.185855263157895
"184",0.0490353697749196,0.377009646302251,0.119774919614148,0.065112540192926,0.103697749196141,0.0618971061093248,0.132636655948553,0.0908360128617363
"185",0.109848484848485,0.170454545454545,0.109848484848485,0.0946969696969697,0.0946969696969697,0.140151515151515,0.170454545454545,0.109848484848485
"186",0.117294520547945,0.086472602739726,0.148116438356164,0.0967465753424658,0.360445205479452,0.0351027397260274,0.0419520547945205,0.113869863013699
"187",0.114795918367347,0.0943877551020408,0.0739795918367347,0.267857142857143,0.135204081632653,0.0637755102040816,0.0841836734693878,0.165816326530612
"188",0.135375494071146,0.091897233201581,0.119565217391304,0.123517786561265,0.198616600790514,0.099802371541502,0.0484189723320158,0.182806324110672
"189",0.162466843501326,0.165119363395225,0.143899204244032,0.0404509283819629,0.287135278514589,0.0537135278514589,0.0245358090185676,0.122679045092838
"190",0.145189003436426,0.141752577319588,0.193298969072165,0.0902061855670103,0.196735395189003,0.0695876288659794,0.0352233676975945,0.128006872852234
"191",0.0702247191011236,0.193820224719101,0.126404494382022,0.0814606741573034,0.103932584269663,0.115168539325843,0.22752808988764,0.0814606741573034
"192",0.265584415584416,0.0733766233766234,0.0785714285714286,0.0941558441558442,0.198051948051948,0.0915584415584416,0.0785714285714286,0.12012987012987
"193",0.306266846361186,0.140498652291105,0.0286388140161725,0.0407681940700809,0.358827493261456,0.0245956873315364,0.0528975741239892,0.0475067385444744
"194",0.2197265625,0.1220703125,0.0712890625,0.1416015625,0.1533203125,0.0869140625,0.0908203125,0.1142578125
"195",0.103125,0.090625,0.140625,0.103125,0.115625,0.103125,0.265625,0.078125
"196",0.263129102844639,0.173413566739606,0.0333698030634573,0.088074398249453,0.212800875273523,0.0355579868708972,0.0946389496717724,0.0990153172866521
"197",0.240291262135922,0.127022653721683,0.052588996763754,0.162621359223301,0.214401294498382,0.0881877022653722,0.0364077669902913,0.0784789644012945
"198",0.143238434163701,0.182384341637011,0.0685053380782918,0.0613879003558719,0.153914590747331,0.189501779359431,0.0934163701067616,0.107651245551601
"199",0.144480519480519,0.0535714285714286,0.112012987012987,0.099025974025974,0.144480519480519,0.137987012987013,0.112012987012987,0.196428571428571
"200",0.0985576923076923,0.137019230769231,0.0793269230769231,0.204326923076923,0.137019230769231,0.0793269230769231,0.108173076923077,0.15625
"201",0.118613138686131,0.0821167883211679,0.104014598540146,0.147810218978102,0.177007299270073,0.133211678832117,0.0821167883211679,0.155109489051095
"202",0.12202380952381,0.0863095238095238,0.169642857142857,0.229166666666667,0.0982142857142857,0.0863095238095238,0.0863095238095238,0.12202380952381
"203",0.136666666666667,0.0833333333333333,0.11,0.163333333333333,0.0966666666666667,0.11,0.0966666666666667,0.203333333333333
"204",0.114583333333333,0.108630952380952,0.132440476190476,0.0669642857142857,0.180059523809524,0.162202380952381,0.0967261904761905,0.138392857142857
