"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"11",0.220907297830375,0.0493096646942801,0.0729783037475345,0.0493096646942801,0.0256410256410256,0.019723865877712,0.0493096646942801,0.0256410256410256,0.019723865877712,0.0788954635108481,0.0493096646942801,0.102564102564103,0.143984220907298,0.0374753451676529,0.0552268244575937
"12",0.105485232067511,0.0421940928270042,0.0675105485232068,0.0928270042194093,0.0548523206751055,0.0421940928270042,0.0675105485232068,0.0548523206751055,0.0421940928270042,0.0675105485232068,0.0675105485232068,0.0548523206751055,0.130801687763713,0.0675105485232068,0.0421940928270042
"13",0.0666666666666667,0.231666666666667,0.0566666666666667,0.111666666666667,0.0166666666666667,0.0916666666666667,0.0366666666666667,0.0416666666666667,0.0316666666666667,0.0566666666666667,0.0166666666666667,0.0566666666666667,0.0366666666666667,0.0466666666666667,0.101666666666667
"14",0.226226226226226,0.046046046046046,0.043043043043043,0.049049049049049,0.013013013013013,0.025025025025025,0.0760760760760761,0.0520520520520521,0.025025025025025,0.118118118118118,0.025025025025025,0.0970970970970971,0.133133133133133,0.022022022022022,0.049049049049049
"15",0.132563256325633,0.0236523652365237,0.0896589658965897,0.0649064906490649,0.0170517051705171,0.0236523652365237,0.0319031903190319,0.0302530253025303,0.0187018701870187,0.0385038503850385,0.0170517051705171,0.0632563256325633,0.401540154015402,0.0170517051705171,0.0302530253025303
"16",0.0952380952380952,0.0432900432900433,0.0432900432900433,0.0952380952380952,0.0432900432900433,0.0432900432900433,0.0952380952380952,0.0562770562770563,0.0822510822510823,0.0562770562770563,0.0692640692640693,0.0692640692640693,0.0562770562770563,0.0952380952380952,0.0562770562770563
"17",0.11522633744856,0.065843621399177,0.0411522633744856,0.0534979423868313,0.0534979423868313,0.0411522633744856,0.0781893004115226,0.0534979423868313,0.0534979423868313,0.0905349794238683,0.065843621399177,0.0534979423868313,0.127572016460905,0.0411522633744856,0.065843621399177
"18",0.175925925925926,0.0856481481481482,0.0578703703703704,0.0231481481481482,0.0925925925925926,0.0300925925925926,0.0509259259259259,0.037037037037037,0.0300925925925926,0.0925925925925926,0.0231481481481482,0.0717592592592593,0.0925925925925926,0.106481481481481,0.0300925925925926
"19",0.138211382113821,0.040650406504065,0.0894308943089431,0.0650406504065041,0.0528455284552846,0.040650406504065,0.0650406504065041,0.0528455284552846,0.113821138211382,0.0528455284552846,0.0528455284552846,0.0650406504065041,0.0528455284552846,0.0650406504065041,0.0528455284552846
"20",0.11522633744856,0.0411522633744856,0.0411522633744856,0.0411522633744856,0.0534979423868313,0.0411522633744856,0.11522633744856,0.065843621399177,0.0411522633744856,0.127572016460905,0.0534979423868313,0.0534979423868313,0.0905349794238683,0.0411522633744856,0.0781893004115226
"21",0.114814814814815,0.037037037037037,0.0481481481481482,0.037037037037037,0.0481481481481482,0.0592592592592593,0.0703703703703704,0.0481481481481482,0.0592592592592593,0.0592592592592593,0.0814814814814815,0.0592592592592593,0.125925925925926,0.0703703703703704,0.0814814814814815
"22",0.175555555555556,0.0488888888888889,0.0422222222222222,0.0622222222222222,0.0355555555555556,0.0288888888888889,0.0288888888888889,0.0422222222222222,0.0288888888888889,0.0488888888888889,0.0355555555555556,0.188888888888889,0.0422222222222222,0.0355555555555556,0.155555555555556
"23",0.101851851851852,0.0601851851851852,0.0601851851851852,0.0462962962962963,0.0462962962962963,0.0601851851851852,0.0462962962962963,0.0601851851851852,0.0601851851851852,0.101851851851852,0.0601851851851852,0.0462962962962963,0.0740740740740741,0.0740740740740741,0.101851851851852
"24",0.0852713178294574,0.0736434108527132,0.0736434108527132,0.0503875968992248,0.0503875968992248,0.0387596899224806,0.062015503875969,0.0503875968992248,0.062015503875969,0.062015503875969,0.143410852713178,0.0852713178294574,0.0387596899224806,0.0387596899224806,0.0852713178294574
"25",0.249287749287749,0.0185185185185185,0.0997150997150997,0.172364672364672,0.0313390313390313,0.0227920227920228,0.0484330484330484,0.0270655270655271,0.0185185185185185,0.0227920227920228,0.0398860398860399,0.0484330484330484,0.0997150997150997,0.0441595441595442,0.056980056980057
"26",0.159779614325069,0.0440771349862259,0.0358126721763085,0.0771349862258953,0.0853994490358127,0.0853994490358127,0.0358126721763085,0.068870523415978,0.0440771349862259,0.068870523415978,0.0440771349862259,0.0606060606060606,0.110192837465565,0.0440771349862259,0.0358126721763085
"27",0.294699011680144,0.0682839173405211,0.0925426774483378,0.0790655884995508,0.0116801437556155,0.0251572327044025,0.0332434860736748,0.0305480682839173,0.0359389038634322,0.0197663971248877,0.0278526504941599,0.054806828391734,0.151841868823001,0.0386343216531896,0.0359389038634322
"28",0.0808080808080808,0.0505050505050505,0.0656565656565657,0.0656565656565657,0.0656565656565657,0.0656565656565657,0.0808080808080808,0.0505050505050505,0.0505050505050505,0.0808080808080808,0.0808080808080808,0.0656565656565657,0.0656565656565657,0.0505050505050505,0.0808080808080808
"29",0.282738095238095,0.0461309523809524,0.0818452380952381,0.0863095238095238,0.0327380952380952,0.0327380952380952,0.0773809523809524,0.0238095238095238,0.068452380952381,0.068452380952381,0.0416666666666667,0.0282738095238095,0.0505952380952381,0.037202380952381,0.0416666666666667
"30",0.0260814249363868,0.00413486005089059,0.0403944020356234,0.131997455470738,0.0117684478371501,0.0194020356234097,0.00508905852417303,0.0108142493638677,0.0155852417302799,0.0117684478371501,0.00318066157760814,0.0318066157760814,0.619592875318066,0.0117684478371501,0.0566157760814249
"31",0.242222222222222,0.102222222222222,0.108888888888889,0.0355555555555556,0.0488888888888889,0.0355555555555556,0.0422222222222222,0.0222222222222222,0.0488888888888889,0.0222222222222222,0.0488888888888889,0.0688888888888889,0.0422222222222222,0.0555555555555556,0.0755555555555556
"32",0.0549828178694158,0.0859106529209622,0.0343642611683849,0.0652920962199313,0.0859106529209622,0.0343642611683849,0.25085910652921,0.106529209621993,0.0549828178694158,0.0343642611683849,0.0343642611683849,0.0343642611683849,0.0446735395189004,0.0446735395189004,0.0343642611683849
"33",0.356833642547928,0.0896722325293754,0.0896722325293754,0.0711193568336426,0.0358688930117502,0.0377241805813234,0.0080395794681509,0.0265924551638837,0.00989486703772418,0.0340136054421769,0.0507111935683364,0.0395794681508967,0.0841063698206555,0.0265924551638837,0.0395794681508967
"34",0.131720430107527,0.0591397849462366,0.10752688172043,0.0510752688172043,0.043010752688172,0.0349462365591398,0.0349462365591398,0.0268817204301075,0.0913978494623656,0.131720430107527,0.0752688172043011,0.043010752688172,0.0833333333333333,0.0268817204301075,0.0591397849462366
"35",0.0108738631870304,0.0476472914195334,0.0381573744563068,0.0512060102807434,0.0025701858442072,0.675761170423092,0.0156188216686437,0.0280743376828786,0.0322261763542902,0.0114669829972321,0.0144325820482404,0.0102807433768288,0.00494266508501384,0.0025701858442072,0.0541716093317517
"36",0.0529100529100529,0.0687830687830688,0.0529100529100529,0.0529100529100529,0.0529100529100529,0.0529100529100529,0.227513227513228,0.0687830687830688,0.0529100529100529,0.0529100529100529,0.0529100529100529,0.0529100529100529,0.0529100529100529,0.0529100529100529,0.0529100529100529
"37",0.0200803212851406,0.0742971887550201,0.071285140562249,0.0366465863453815,0.0215863453815261,0.0456827309236948,0.00803212851405623,0.0291164658634538,0.00953815261044177,0.0291164658634538,0.018574297188755,0.0411646586345382,0.104417670682731,0.00803212851405623,0.482429718875502
"38",0.423594615993666,0.0245447347585115,0.0530482977038797,0.0221694378463975,0.0411718131433096,0.0364212193190816,0.0126682501979414,0.0197941409342835,0.0292953285827395,0.0102929532858274,0.0126682501979414,0.0815518606492478,0.13618368962787,0.0577988915281077,0.0387965162311956
"39",0.0684326710816777,0.0618101545253863,0.0551876379690949,0.0618101545253863,0.0750551876379691,0.147902869757174,0.0816777041942605,0.0419426048565121,0.0286975717439294,0.108167770419426,0.0419426048565121,0.0949227373068433,0.0551876379690949,0.022075055187638,0.0551876379690949
"40",0.280637254901961,0.0343137254901961,0.122549019607843,0.045343137254902,0.0159313725490196,0.0306372549019608,0.0747549019607843,0.0232843137254902,0.0159313725490196,0.071078431372549,0.0269607843137255,0.0490196078431373,0.0857843137254902,0.0416666666666667,0.0821078431372549
"41",0.0309423347398031,0.0351617440225035,0.111111111111111,0.0225035161744023,0.0267229254571027,0.254571026722925,0.0140646976090014,0.060478199718706,0.0140646976090014,0.0773558368495077,0.0225035161744023,0.157524613220816,0.0225035161744023,0.0225035161744023,0.127988748241913
"42",0.278606965174129,0.0696517412935323,0.0920398009950249,0.0472636815920398,0.0323383084577114,0.0398009950248756,0.0323383084577114,0.0248756218905473,0.0398009950248756,0.0696517412935323,0.054726368159204,0.0621890547263682,0.0920398009950249,0.0323383084577114,0.0323383084577114
"43",0.0529100529100529,0.0687830687830688,0.0529100529100529,0.100529100529101,0.0846560846560847,0.0529100529100529,0.0529100529100529,0.0687830687830688,0.100529100529101,0.0529100529100529,0.0529100529100529,0.0529100529100529,0.0687830687830688,0.0687830687830688,0.0687830687830688
"44",0.179669030732861,0.0520094562647754,0.215130023640662,0.0378250591016549,0.0520094562647754,0.0449172576832151,0.0236406619385343,0.066193853427896,0.0307328605200946,0.0449172576832151,0.0378250591016549,0.066193853427896,0.0449172576832151,0.0378250591016549,0.066193853427896
"45",0.0346320346320346,0.0502164502164502,0.096969696969697,0.0216450216450216,0.315151515151515,0.070995670995671,0.032034632034632,0.0554112554112554,0.0294372294372294,0.0346320346320346,0.0138528138528139,0.130735930735931,0.0398268398268398,0.0502164502164502,0.0242424242424242
"46",0.0308641975308642,0.114197530864198,0.0401234567901235,0.0493827160493827,0.104938271604938,0.0679012345679012,0.0308641975308642,0.0679012345679012,0.0864197530864198,0.0864197530864198,0.058641975308642,0.058641975308642,0.0864197530864198,0.058641975308642,0.058641975308642
"47",0.0410167533217793,0.0072212593876372,0.0444829578278452,0.0150202195262854,0.612940496822646,0.0358174465626805,0.0132871172732525,0.0592143269786251,0.0106874638937031,0.0210860774119006,0.012420566146736,0.0514153668399769,0.0202195262853842,0.0150202195262854,0.0401502021952629
"48",0.0314852840520192,0.0376454483230664,0.0438056125941136,0.0376454483230664,0.550992470910335,0.0232717316906229,0.0130047912388775,0.0294318959616701,0.0150581793292266,0.0171115674195756,0.0355920602327173,0.0787132101300479,0.0294318959616701,0.0253251197809719,0.0314852840520192
"49",0.0740740740740741,0.175084175084175,0.0538720538720539,0.114478114478114,0.0336700336700337,0.063973063973064,0.0336700336700337,0.0942760942760943,0.0437710437710438,0.0841750841750842,0.0336700336700337,0.063973063973064,0.0437710437710438,0.0437710437710438,0.0437710437710438
"50",0.0359195402298851,0.354885057471264,0.0790229885057471,0.0833333333333333,0.0402298850574713,0.0445402298850575,0.0833333333333333,0.0402298850574713,0.0531609195402299,0.014367816091954,0.0229885057471264,0.0445402298850575,0.0272988505747126,0.0359195402298851,0.0402298850574713
"51",0.0278404815650865,0.0639578630549285,0.0865312264860798,0.036869826937547,0.0120391271632807,0.391271632806622,0.0323551542513168,0.018811136192626,0.0775018811136193,0.0142964635063958,0.018811136192626,0.0165537998495109,0.0210684725357412,0.0391271632806622,0.142964635063958
"52",0.071301247771836,0.183600713012478,0.119429590017825,0.0392156862745098,0.0606060606060606,0.10873440285205,0.0499108734402852,0.0285204991087344,0.0552584670231729,0.0606060606060606,0.0499108734402852,0.0766488413547237,0.0392156862745098,0.017825311942959,0.0392156862745098
"53",0.256172839506173,0.0478395061728395,0.0570987654320988,0.0385802469135803,0.0200617283950617,0.0246913580246914,0.0709876543209877,0.029320987654321,0.0385802469135803,0.066358024691358,0.0385802469135803,0.108024691358025,0.0987654320987654,0.066358024691358,0.0385802469135803
"54",0.0520833333333333,0.102083333333333,0.108333333333333,0.0395833333333333,0.0645833333333333,0.0395833333333333,0.0395833333333333,0.0708333333333333,0.108333333333333,0.0270833333333333,0.0458333333333333,0.0458333333333333,0.0583333333333333,0.0833333333333333,0.114583333333333
"55",0.473025048169557,0.0366088631984586,0.0510597302504817,0.0452793834296724,0.0279383429672447,0.0221579961464355,0.0322736030828516,0.0409441233140655,0.0539499036608863,0.0236030828516378,0.0250481695568401,0.0857418111753372,0.0394990366088632,0.0149325626204239,0.0279383429672447
"56",0.155038759689922,0.0503875968992248,0.0503875968992248,0.0503875968992248,0.0503875968992248,0.0503875968992248,0.062015503875969,0.062015503875969,0.0387596899224806,0.0503875968992248,0.0736434108527132,0.062015503875969,0.0736434108527132,0.062015503875969,0.108527131782946
"57",0.056140350877193,0.0666666666666667,0.0771929824561404,0.056140350877193,0.087719298245614,0.0350877192982456,0.16140350877193,0.0771929824561404,0.0456140350877193,0.056140350877193,0.0456140350877193,0.056140350877193,0.056140350877193,0.087719298245614,0.0350877192982456
"58",0.0452898550724638,0.0507246376811594,0.0833333333333333,0.0615942028985507,0.072463768115942,0.0670289855072464,0.0289855072463768,0.0507246376811594,0.0344202898550725,0.072463768115942,0.0398550724637681,0.0561594202898551,0.230072463768116,0.0507246376811594,0.0561594202898551
"59",0.0692640692640693,0.0562770562770563,0.0692640692640693,0.0692640692640693,0.0432900432900433,0.0432900432900433,0.0562770562770563,0.0432900432900433,0.0432900432900433,0.0432900432900433,0.0562770562770563,0.0432900432900433,0.251082251082251,0.0432900432900433,0.0692640692640693
"60",0.332005312084993,0.0252324037184595,0.0849933598937583,0.0332005312084993,0.0292164674634794,0.0212483399734396,0.0451527224435591,0.0571049136786189,0.0332005312084993,0.0292164674634794,0.0212483399734396,0.0571049136786189,0.148738379814077,0.0451527224435591,0.0371845949535193
"61",0.0606060606060606,0.0606060606060606,0.0606060606060606,0.0606060606060606,0.0787878787878788,0.0606060606060606,0.096969696969697,0.0787878787878788,0.0606060606060606,0.0606060606060606,0.0606060606060606,0.0606060606060606,0.0606060606060606,0.0787878787878788,0.0606060606060606
"62",0.195906432748538,0.0818713450292398,0.0730994152046784,0.064327485380117,0.0555555555555556,0.0467836257309942,0.0467836257309942,0.0555555555555556,0.0555555555555556,0.064327485380117,0.0467836257309942,0.0730994152046784,0.0730994152046784,0.0380116959064328,0.0292397660818713
"63",0.0928270042194093,0.0675105485232068,0.0675105485232068,0.0928270042194093,0.0675105485232068,0.0421940928270042,0.0421940928270042,0.0421940928270042,0.0421940928270042,0.0548523206751055,0.080168776371308,0.0675105485232068,0.118143459915612,0.0675105485232068,0.0548523206751055
"64",0.0196451204055767,0.0139416983523447,0.082382762991128,0.08808618504436,0.0519645120405577,0.0443599493029151,0.0139416983523447,0.0367553865652725,0.0329531051964512,0.0538656527249683,0.0120405576679341,0.0595690747782003,0.186945500633714,0.0139416983523447,0.289607097591888
"65",0.0606060606060606,0.0606060606060606,0.0606060606060606,0.0606060606060606,0.0606060606060606,0.0787878787878788,0.096969696969697,0.0787878787878788,0.0606060606060606,0.0606060606060606,0.0606060606060606,0.0606060606060606,0.0606060606060606,0.0787878787878788,0.0606060606060606
"66",0.210223182145428,0.0460763138948884,0.0979121670266379,0.0633549316054716,0.0266378689704824,0.0179985601151908,0.0395968322534197,0.0395968322534197,0.0201583873290137,0.0719942404607632,0.0201583873290137,0.0568754499640029,0.225341972642189,0.0374370050395968,0.0266378689704824
"67",0.299741602067183,0.0516795865633075,0.0671834625322997,0.020671834625323,0.0555555555555556,0.020671834625323,0.0400516795865633,0.0322997416020672,0.0284237726098191,0.0322997416020672,0.0322997416020672,0.133074935400517,0.0516795865633075,0.0633074935400517,0.0710594315245478
"68",0.0637254901960784,0.0490196078431373,0.0784313725490196,0.0490196078431373,0.0490196078431373,0.0490196078431373,0.181372549019608,0.0637254901960784,0.0637254901960784,0.0490196078431373,0.0637254901960784,0.0784313725490196,0.0490196078431373,0.0637254901960784,0.0490196078431373
"69",0.0555555555555556,0.0722222222222222,0.0555555555555556,0.0555555555555556,0.0888888888888889,0.0722222222222222,0.122222222222222,0.0555555555555556,0.0555555555555556,0.0722222222222222,0.0555555555555556,0.0722222222222222,0.0555555555555556,0.0555555555555556,0.0555555555555556
"70",0.27831715210356,0.040453074433657,0.0744336569579288,0.0307443365695793,0.0307443365695793,0.0744336569579288,0.0647249190938511,0.0453074433656958,0.0453074433656958,0.0210355987055016,0.0210355987055016,0.137540453074434,0.0550161812297735,0.0210355987055016,0.0598705501618123
"71",0.0458991723100075,0.0413844996237773,0.0413844996237773,0.562829194883371,0.0210684725357412,0.0165537998495109,0.00752445447705041,0.0278404815650865,0.0323551542513168,0.0278404815650865,0.0255831452219714,0.0323551542513168,0.018811136192626,0.0436418359668924,0.054928517682468
"72",0.0698412698412698,0.288888888888889,0.0507936507936508,0.0603174603174603,0.0507936507936508,0.0412698412698413,0.0412698412698413,0.0507936507936508,0.0603174603174603,0.0317460317460317,0.0603174603174603,0.0507936507936508,0.0412698412698413,0.0698412698412698,0.0317460317460317
"73",0.0366300366300366,0.267399267399267,0.0366300366300366,0.0476190476190476,0.0476190476190476,0.0695970695970696,0.0476190476190476,0.0476190476190476,0.0695970695970696,0.0586080586080586,0.0476190476190476,0.0476190476190476,0.0366300366300366,0.0586080586080586,0.0805860805860806
"74",0.0229885057471264,0.0402298850574713,0.272988505747126,0.109195402298851,0.0445402298850575,0.147988505747126,0.0402298850574713,0.0186781609195402,0.113505747126437,0.0316091954022989,0.014367816091954,0.0402298850574713,0.0272988505747126,0.0488505747126437,0.0272988505747126
"75",0.179755671902269,0.0383944153577661,0.12216404886562,0.111692844677138,0.0383944153577661,0.0331588132635253,0.0331588132635253,0.0383944153577661,0.0226876090750436,0.0279232111692845,0.0645724258289703,0.132635253054101,0.0802792321116928,0.0383944153577661,0.0383944153577661
"76",0.094017094017094,0.0683760683760684,0.0427350427350427,0.0555555555555556,0.0427350427350427,0.094017094017094,0.0683760683760684,0.0555555555555556,0.0683760683760684,0.0555555555555556,0.0555555555555556,0.0683760683760684,0.0811965811965812,0.0427350427350427,0.106837606837607
"77",0.0232854864433812,0.00797448165869219,0.0137161084529506,0.0108452950558214,0.0185007974481659,0.0118022328548644,0.00701754385964912,0.0529505582137161,0.0127591706539075,0.00988835725677831,0.0223285486443381,0.647208931419458,0.129505582137161,0.0108452950558214,0.0213716108452951
"78",0.0469483568075117,0.0469483568075117,0.0610328638497653,0.0469483568075117,0.0751173708920188,0.0469483568075117,0.2018779342723,0.0610328638497653,0.0469483568075117,0.0751173708920188,0.0469483568075117,0.0751173708920188,0.0751173708920188,0.0469483568075117,0.0469483568075117
"79",0.0401606425702811,0.0763052208835341,0.0522088353413655,0.0401606425702811,0.0522088353413655,0.0401606425702811,0.244979919678715,0.0522088353413655,0.0763052208835341,0.0401606425702811,0.0522088353413655,0.0642570281124498,0.0763052208835341,0.0401606425702811,0.0522088353413655
"80",0.0348535409714498,0.0270671116054876,0.0203930292918057,0.0281794586577679,0.021505376344086,0.0548757879124954,0.00593251761216166,0.670003707823508,0.0170559881349648,0.0103819058212829,0.0114942528735632,0.0315164998146088,0.0326288468668891,0.021505376344086,0.0126065999258435
"81",0.0550964187327824,0.0426997245179063,0.133608815426997,0.104683195592286,0.0509641873278237,0.046831955922865,0.0509641873278237,0.0179063360881543,0.0261707988980716,0.0798898071625344,0.0674931129476584,0.059228650137741,0.0964187327823691,0.141873278236915,0.0261707988980716
"82",0.0230496453900709,0.25177304964539,0.0230496453900709,0.049645390070922,0.0336879432624113,0.0656028368794326,0.0177304964539007,0.0283687943262411,0.289007092198582,0.0602836879432624,0.0230496453900709,0.049645390070922,0.0177304964539007,0.0283687943262411,0.0390070921985816
"83",0.0548523206751055,0.232067510548523,0.0421940928270042,0.0548523206751055,0.0421940928270042,0.0675105485232068,0.0548523206751055,0.0548523206751055,0.0675105485232068,0.0675105485232068,0.0421940928270042,0.0548523206751055,0.0421940928270042,0.0548523206751055,0.0675105485232068
"84",0.0217755443886097,0.0519262981574539,0.0770519262981575,0.0670016750418761,0.0469011725293132,0.0820770519262981,0.0720268006700168,0.0368509212730318,0.127303182579564,0.016750418760469,0.102177554438861,0.0268006700167504,0.0670016750418761,0.132328308207705,0.0720268006700168
"85",0.0650118203309693,0.0295508274231678,0.08274231678487,0.125295508274232,0.0295508274231678,0.0756501182033097,0.0189125295508274,0.213947990543735,0.0224586288416076,0.0898345153664303,0.0260047281323877,0.0508274231678487,0.0862884160756501,0.0366430260047281,0.0472813238770686
"86",0.0570175438596491,0.0570175438596491,0.0701754385964912,0.0570175438596491,0.0570175438596491,0.0964912280701754,0.0570175438596491,0.043859649122807,0.0570175438596491,0.109649122807018,0.0570175438596491,0.0701754385964912,0.0701754385964912,0.0833333333333333,0.0570175438596491
"87",0.290988056460369,0.0238870792616721,0.1085776330076,0.0694896851248643,0.0336590662323561,0.0499457111834962,0.0499457111834962,0.0206297502714441,0.0304017372421281,0.0304017372421281,0.0369163952225842,0.128121606948969,0.0434310532030402,0.0466883821932682,0.0369163952225842
"88",0.0544662309368192,0.289760348583878,0.0544662309368192,0.028322440087146,0.0217864923747277,0.0610021786492375,0.0348583877995643,0.0544662309368192,0.106753812636166,0.028322440087146,0.0413943355119826,0.106753812636166,0.028322440087146,0.0544662309368192,0.0348583877995643
"89",0.06265664160401,0.280701754385965,0.0401002506265664,0.0401002506265664,0.0401002506265664,0.025062656641604,0.0852130325814536,0.0401002506265664,0.0852130325814536,0.025062656641604,0.0476190476190476,0.0551378446115288,0.0325814536340852,0.0852130325814536,0.0551378446115288
"90",0.110441767068273,0.0682730923694779,0.0562248995983936,0.0863453815261044,0.0622489959839357,0.0321285140562249,0.0381526104417671,0.0261044176706827,0.0562248995983936,0.140562248995984,0.0321285140562249,0.0502008032128514,0.0803212851405622,0.0562248995983936,0.104417670682731
"91",0.113333333333333,0.0933333333333333,0.0733333333333333,0.0533333333333333,0.0333333333333333,0.0533333333333333,0.0333333333333333,0.0333333333333333,0.0833333333333333,0.133333333333333,0.0933333333333333,0.0433333333333333,0.0333333333333333,0.0633333333333333,0.0633333333333333
"92",0.0200803212851406,0.248995983935743,0.0803212851405622,0.0321285140562249,0.0321285140562249,0.0441767068273092,0.0321285140562249,0.0261044176706827,0.236947791164659,0.0682730923694779,0.0742971887550201,0.0261044176706827,0.0261044176706827,0.0321285140562249,0.0200803212851406
"93",0.0338541666666667,0.151041666666667,0.119791666666667,0.0572916666666667,0.0338541666666667,0.0885416666666667,0.0729166666666667,0.0416666666666667,0.0651041666666667,0.0260416666666667,0.0338541666666667,0.0572916666666667,0.0729166666666667,0.0963541666666667,0.0494791666666667
"94",0.0822695035460993,0.0354609929078014,0.184397163120567,0.201418439716312,0.0141843971631206,0.0524822695035461,0.0397163120567376,0.0184397163120567,0.0482269503546099,0.0312056737588653,0.0439716312056738,0.0397163120567376,0.0482269503546099,0.0312056737588653,0.129078014184397
"95",0.0930930930930931,0.138138138138138,0.102102102102102,0.0570570570570571,0.039039039039039,0.0930930930930931,0.0480480480480481,0.039039039039039,0.0570570570570571,0.0660660660660661,0.0750750750750751,0.039039039039039,0.039039039039039,0.039039039039039,0.0750750750750751
"96",0.062015503875969,0.0503875968992248,0.0736434108527132,0.0387596899224806,0.0387596899224806,0.0852713178294574,0.166666666666667,0.0852713178294574,0.062015503875969,0.062015503875969,0.0736434108527132,0.062015503875969,0.0387596899224806,0.0503875968992248,0.0503875968992248
"97",0.0677083333333333,0.0520833333333333,0.0833333333333333,0.0520833333333333,0.0520833333333333,0.0520833333333333,0.208333333333333,0.0677083333333333,0.0520833333333333,0.0520833333333333,0.0520833333333333,0.0520833333333333,0.0520833333333333,0.0520833333333333,0.0520833333333333
"98",0.0326797385620915,0.199346405228758,0.042483660130719,0.0718954248366013,0.0816993464052288,0.0718954248366013,0.042483660130719,0.042483660130719,0.111111111111111,0.0620915032679739,0.042483660130719,0.0718954248366013,0.0522875816993464,0.0326797385620915,0.042483660130719
"99",0.0480480480480481,0.0750750750750751,0.0840840840840841,0.0840840840840841,0.111111111111111,0.0570570570570571,0.0660660660660661,0.0480480480480481,0.174174174174174,0.03003003003003,0.0750750750750751,0.03003003003003,0.0570570570570571,0.03003003003003,0.03003003003003
"100",0.0476190476190476,0.208333333333333,0.0386904761904762,0.0476190476190476,0.0833333333333333,0.0565476190476191,0.0565476190476191,0.0565476190476191,0.0476190476190476,0.0565476190476191,0.0476190476190476,0.0922619047619048,0.0386904761904762,0.0565476190476191,0.0654761904761905
"101",0.0634920634920635,0.123015873015873,0.0396825396825397,0.0873015873015873,0.0753968253968254,0.0634920634920635,0.0873015873015873,0.0634920634920635,0.0515873015873016,0.0753968253968254,0.0396825396825397,0.0515873015873016,0.0515873015873016,0.0753968253968254,0.0515873015873016
"102",0.0317460317460317,0.26031746031746,0.0603174603174603,0.0603174603174603,0.0412698412698413,0.0507936507936508,0.0507936507936508,0.0793650793650794,0.0412698412698413,0.0412698412698413,0.0698412698412698,0.0412698412698413,0.0412698412698413,0.0888888888888889,0.0412698412698413
"103",0.226711560044893,0.0347923681257015,0.135802469135802,0.112233445566779,0.0246913580246914,0.0785634118967452,0.0415263748597082,0.0482603815937149,0.021324354657688,0.0549943883277217,0.0347923681257015,0.0347923681257015,0.0482603815937149,0.0617283950617284,0.0415263748597082
