"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"12",0.0342465753424658,0.0342465753424658,0.0479452054794521,0.0342465753424658,0.0342465753424658,0.0342465753424658,0.0479452054794521,0.0616438356164384,0.0616438356164384,0.0616438356164384,0.0479452054794521,0.0479452054794521,0.0753424657534247,0.0616438356164384,0.0616438356164384,0.0616438356164384,0.0616438356164384,0.0616438356164384,0.0342465753424658,0.0342465753424658
"13",0.0323529411764706,0.0264705882352941,0.0911764705882353,0.0558823529411765,0.0735294117647059,0.0323529411764706,0.0323529411764706,0.108823529411765,0.0264705882352941,0.0264705882352941,0.0264705882352941,0.0323529411764706,0.0558823529411765,0.0558823529411765,0.0382352941176471,0.0205882352941176,0.0205882352941176,0.138235294117647,0.05,0.0558823529411765
"14",0.0195035460992908,0.0301418439716312,0.0691489361702128,0.0301418439716312,0.0230496453900709,0.0407801418439716,0.0195035460992908,0.0514184397163121,0.118794326241135,0.076241134751773,0.0797872340425532,0.0691489361702128,0.0230496453900709,0.0265957446808511,0.0620567375886525,0.0301418439716312,0.147163120567376,0.0195035460992908,0.0230496453900709,0.0407801418439716
"15",0.00764192139737991,0.0163755458515284,0.0120087336244541,0.0120087336244541,0.0185589519650655,0.0447598253275109,0.00545851528384279,0.0120087336244541,0.140829694323144,0.0425764192139738,0.0622270742358079,0.143013100436681,0.00982532751091703,0.0338427947598253,0.0447598253275109,0.0687772925764192,0.256550218340611,0.0425764192139738,0.0163755458515284,0.00982532751091703
"16",0.0492957746478873,0.0352112676056338,0.0352112676056338,0.0492957746478873,0.0352112676056338,0.0352112676056338,0.0492957746478873,0.0774647887323944,0.0352112676056338,0.0352112676056338,0.105633802816901,0.0492957746478873,0.0633802816901408,0.0492957746478873,0.0633802816901408,0.0352112676056338,0.0492957746478873,0.0352112676056338,0.0492957746478873,0.0633802816901408
"17",0.0316455696202532,0.0316455696202532,0.0569620253164557,0.0316455696202532,0.0569620253164557,0.0569620253164557,0.0569620253164557,0.0569620253164557,0.0316455696202532,0.0316455696202532,0.170886075949367,0.0316455696202532,0.0443037974683544,0.0569620253164557,0.0569620253164557,0.0443037974683544,0.0316455696202532,0.0569620253164557,0.0316455696202532,0.0316455696202532
"18",0.0436507936507936,0.0277777777777778,0.0436507936507936,0.0277777777777778,0.0198412698412698,0.0357142857142857,0.0277777777777778,0.0357142857142857,0.0595238095238095,0.0357142857142857,0.25,0.0515873015873016,0.0277777777777778,0.0674603174603175,0.0515873015873016,0.0436507936507936,0.0595238095238095,0.0515873015873016,0.0198412698412698,0.0198412698412698
"19",0.0454545454545455,0.0324675324675325,0.0324675324675325,0.0324675324675325,0.0454545454545455,0.0584415584415584,0.0454545454545455,0.0324675324675325,0.0844155844155844,0.0454545454545455,0.136363636363636,0.0324675324675325,0.0454545454545455,0.0584415584415584,0.0324675324675325,0.0454545454545455,0.0324675324675325,0.0584415584415584,0.0454545454545455,0.0584415584415584
"20",0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0466666666666667,0.0466666666666667,0.0333333333333333,0.0466666666666667,0.0466666666666667,0.0333333333333333,0.0466666666666667,0.0866666666666667,0.0333333333333333,0.0466666666666667,0.0333333333333333,0.0733333333333333,0.0466666666666667,0.0866666666666667,0.06,0.0866666666666667,0.0466666666666667
"21",0.063953488372093,0.0406976744186047,0.063953488372093,0.0523255813953488,0.063953488372093,0.0290697674418605,0.0406976744186047,0.0406976744186047,0.063953488372093,0.0290697674418605,0.0755813953488372,0.0406976744186047,0.0290697674418605,0.063953488372093,0.0406976744186047,0.0755813953488372,0.0872093023255814,0.0406976744186047,0.0290697674418605,0.0290697674418605
"22",0.0271317829457364,0.0193798449612403,0.0348837209302326,0.0193798449612403,0.0348837209302326,0.0348837209302326,0.0426356589147287,0.0348837209302326,0.0426356589147287,0.0581395348837209,0.0581395348837209,0.0581395348837209,0.0658914728682171,0.0348837209302326,0.174418604651163,0.0503875968992248,0.0891472868217054,0.0736434108527132,0.0193798449612403,0.0271317829457364
"23",0.0652173913043478,0.036231884057971,0.0507246376811594,0.0507246376811594,0.036231884057971,0.0652173913043478,0.036231884057971,0.036231884057971,0.036231884057971,0.036231884057971,0.0507246376811594,0.0652173913043478,0.0507246376811594,0.0942028985507246,0.0507246376811594,0.036231884057971,0.036231884057971,0.0652173913043478,0.0507246376811594,0.0507246376811594
"24",0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0642857142857143,0.05,0.0357142857142857,0.0928571428571429,0.0642857142857143,0.0357142857142857,0.0357142857142857,0.0928571428571429,0.05,0.0357142857142857,0.05,0.05,0.0642857142857143,0.0357142857142857,0.0357142857142857,0.05,0.05
"25",0.0219512195121951,0.0121951219512195,0.1,0.0170731707317073,0.0121951219512195,0.0463414634146341,0.0170731707317073,0.0560975609756098,0.0365853658536585,0.0219512195121951,0.241463414634146,0.104878048780488,0.0560975609756098,0.0560975609756098,0.0121951219512195,0.0121951219512195,0.0951219512195122,0.0121951219512195,0.0170731707317073,0.0512195121951219
"26",0.0398230088495575,0.0398230088495575,0.0221238938053097,0.0309734513274336,0.0486725663716814,0.0398230088495575,0.0309734513274336,0.0309734513274336,0.0486725663716814,0.0309734513274336,0.199115044247788,0.0752212389380531,0.0486725663716814,0.0663716814159292,0.101769911504425,0.0221238938053097,0.0486725663716814,0.0221238938053097,0.0221238938053097,0.0309734513274336
"27",0.00791139240506329,0.0110759493670886,0.0363924050632911,0.0174050632911392,0.0237341772151899,0.0838607594936709,0.0142405063291139,0.0268987341772152,0.0743670886075949,0.0300632911392405,0.299050632911392,0.109177215189873,0.0237341772151899,0.0237341772151899,0.0458860759493671,0.0268987341772152,0.0427215189873418,0.0585443037974684,0.0237341772151899,0.0205696202531646
"28",0.0396825396825397,0.0396825396825397,0.0396825396825397,0.0396825396825397,0.0396825396825397,0.0396825396825397,0.0873015873015873,0.0396825396825397,0.0396825396825397,0.0555555555555556,0.0873015873015873,0.0396825396825397,0.0555555555555556,0.0396825396825397,0.0555555555555556,0.0396825396825397,0.0714285714285714,0.0555555555555556,0.0396825396825397,0.0555555555555556
"29",0.0188172043010753,0.0403225806451613,0.0403225806451613,0.0188172043010753,0.0188172043010753,0.0618279569892473,0.0188172043010753,0.0403225806451613,0.0456989247311828,0.0295698924731183,0.341397849462366,0.0403225806451613,0.0241935483870968,0.0618279569892473,0.0188172043010753,0.0241935483870968,0.0510752688172043,0.0241935483870968,0.0188172043010753,0.0618279569892473
"30",0.0233881163084703,0.00821744627054362,0.0549936788874842,0.00442477876106195,0.00821744627054362,0.00821744627054362,0.0132743362831858,0.0335018963337547,0.0347661188369153,0.0233881163084703,0.0486725663716814,0.0246523388116308,0.0056890012642225,0.0410872313527181,0.0233881163084703,0.0284450063211125,0.565739570164349,0.0335018963337547,0.0056890012642225,0.0107458912768647
"31",0.0190839694656489,0.0343511450381679,0.0419847328244275,0.0190839694656489,0.049618320610687,0.0267175572519084,0.0267175572519084,0.0343511450381679,0.0343511450381679,0.0343511450381679,0.377862595419847,0.0267175572519084,0.049618320610687,0.0419847328244275,0.0419847328244275,0.0190839694656489,0.0267175572519084,0.0267175572519084,0.0267175572519084,0.0419847328244275
"32",0.0402298850574713,0.0517241379310345,0.028735632183908,0.028735632183908,0.0862068965517241,0.028735632183908,0.0632183908045977,0.028735632183908,0.028735632183908,0.0517241379310345,0.028735632183908,0.028735632183908,0.028735632183908,0.028735632183908,0.028735632183908,0.0402298850574713,0.028735632183908,0.028735632183908,0.281609195402299,0.0402298850574713
"33",0.0354691075514874,0.0194508009153318,0.0652173913043478,0.0469107551487414,0.028604118993135,0.0217391304347826,0.028604118993135,0.0125858123569794,0.028604118993135,0.0354691075514874,0.227688787185355,0.138443935926773,0.0446224256292906,0.0217391304347826,0.0560640732265446,0.0263157894736842,0.0377574370709382,0.0491990846681922,0.0194508009153318,0.0560640732265446
"34",0.0333333333333333,0.0333333333333333,0.0428571428571429,0.0714285714285714,0.0333333333333333,0.1,0.0428571428571429,0.0333333333333333,0.0619047619047619,0.0238095238095238,0.0428571428571429,0.0523809523809524,0.0238095238095238,0.0619047619047619,0.0428571428571429,0.0428571428571429,0.0523809523809524,0.0904761904761905,0.0523809523809524,0.0619047619047619
"35",0.580203442879499,0.00508607198748044,0.0230829420970266,0.0136932707355243,0.0504694835680751,0.0653364632237872,0.00899843505477308,0.0301251956181534,0.0152582159624413,0.0160406885758998,0.0105633802816901,0.00978090766823161,0.00821596244131455,0.019170579029734,0.0254303599374022,0.0316901408450704,0.0121283255086072,0.0543818466353678,0.00508607198748044,0.0152582159624413
"36",0.040983606557377,0.040983606557377,0.040983606557377,0.040983606557377,0.040983606557377,0.040983606557377,0.040983606557377,0.040983606557377,0.040983606557377,0.040983606557377,0.040983606557377,0.040983606557377,0.040983606557377,0.040983606557377,0.040983606557377,0.040983606557377,0.040983606557377,0.040983606557377,0.221311475409836,0.040983606557377
"37",0.0490981963927856,0.00501002004008016,0.0210420841683367,0.0370741482965932,0.0190380761523046,0.0290581162324649,0.00701402805611222,0.0250501002004008,0.0390781563126252,0.0130260521042084,0.0350701402805611,0.0330661322645291,0.0250501002004008,0.0390781563126252,0.0210420841683367,0.0170340681362725,0.0531062124248497,0.45190380761523,0.00701402805611222,0.0731462925851703
"38",0.0132743362831858,0.0132743362831858,0.0398230088495575,0.051622418879056,0.0103244837758112,0.0309734513274336,0.0103244837758112,0.0103244837758112,0.0250737463126844,0.0368731563421829,0.116519174041298,0.328908554572271,0.0486725663716814,0.0250737463126844,0.0309734513274336,0.0486725663716814,0.110619469026549,0.0250737463126844,0.00737463126843658,0.0162241887905605
"39",0.0912698412698413,0.0198412698412698,0.0277777777777778,0.0277777777777778,0.0357142857142857,0.0277777777777778,0.0198412698412698,0.0515873015873016,0.0198412698412698,0.0277777777777778,0.0277777777777778,0.0674603174603175,0.0357142857142857,0.107142857142857,0.0674603174603175,0.0912698412698413,0.0515873015873016,0.146825396825397,0.0277777777777778,0.0277777777777778
"40",0.0114678899082569,0.0206422018348624,0.0344036697247706,0.0711009174311927,0.0160550458715596,0.0435779816513761,0.0160550458715596,0.0114678899082569,0.0206422018348624,0.0435779816513761,0.19954128440367,0.0711009174311927,0.0527522935779817,0.0848623853211009,0.0527522935779817,0.0573394495412844,0.0665137614678899,0.0481651376146789,0.0160550458715596,0.0619266055045872
"41",0.1225,0.0325,0.0225,0.0325,0.0225,0.0225,0.0175,0.0525,0.0725,0.0525,0.0275,0.0275,0.0225,0.0925,0.0675,0.0525,0.0325,0.1225,0.0225,0.0825
"42",0.0208333333333333,0.0208333333333333,0.0625,0.1125,0.0291666666666667,0.0625,0.0291666666666667,0.0291666666666667,0.0458333333333333,0.0208333333333333,0.104166666666667,0.0958333333333333,0.0375,0.0625,0.0375,0.0458333333333333,0.0541666666666667,0.0625,0.0375,0.0291666666666667
"43",0.0416666666666667,0.0416666666666667,0.0583333333333333,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0583333333333333,0.0583333333333333,0.108333333333333,0.0416666666666667,0.0416666666666667,0.0583333333333333,0.0416666666666667,0.075,0.0416666666666667,0.0416666666666667,0.0416666666666667
"44",0.0282258064516129,0.0282258064516129,0.0362903225806452,0.0766129032258065,0.0201612903225806,0.0685483870967742,0.0282258064516129,0.0362903225806452,0.0604838709677419,0.0362903225806452,0.0685483870967742,0.125,0.0443548387096774,0.133064516129032,0.0362903225806452,0.0443548387096774,0.0362903225806452,0.0282258064516129,0.0282258064516129,0.0362903225806452
"45",0.0108695652173913,0.0108695652173913,0.0108695652173913,0.0170807453416149,0.0543478260869565,0.0574534161490683,0.0201863354037267,0.0170807453416149,0.0450310559006211,0.274844720496894,0.0232919254658385,0.0263975155279503,0.0139751552795031,0.0574534161490683,0.116459627329193,0.0481366459627329,0.0326086956521739,0.0667701863354037,0.0419254658385093,0.0543478260869565
"46",0.053921568627451,0.0343137254901961,0.0343137254901961,0.0245098039215686,0.112745098039216,0.0441176470588235,0.0343137254901961,0.0931372549019608,0.0441176470588235,0.0931372549019608,0.0245098039215686,0.0441176470588235,0.0343137254901961,0.0441176470588235,0.0245098039215686,0.053921568627451,0.0441176470588235,0.053921568627451,0.0637254901960784,0.0441176470588235
"47",0.0158132530120482,0.00376506024096386,0.0173192771084337,0.0112951807228916,0.0203313253012048,0.0338855421686747,0.0128012048192771,0.0158132530120482,0.042921686746988,0.45105421686747,0.0188253012048193,0.0368975903614458,0.0308734939759036,0.0805722891566265,0.0534638554216867,0.0700301204819277,0.00677710843373494,0.0609939759036145,0.00677710843373494,0.00978915662650602
"48",0.0283582089552239,0.0164179104477612,0.0343283582089552,0.0283582089552239,0.0104477611940299,0.0462686567164179,0.0164179104477612,0.0104477611940299,0.0134328358208955,0.488059701492537,0.0253731343283582,0.0373134328358209,0.0164179104477612,0.0432835820895522,0.0761194029850746,0.0402985074626866,0.0134328358208955,0.0253731343283582,0.0164179104477612,0.0134328358208955
"49",0.028735632183908,0.0402298850574713,0.0632183908045977,0.028735632183908,0.189655172413793,0.0402298850574713,0.028735632183908,0.0402298850574713,0.0517241379310345,0.0632183908045977,0.0402298850574713,0.028735632183908,0.028735632183908,0.0517241379310345,0.0517241379310345,0.0747126436781609,0.028735632183908,0.028735632183908,0.0402298850574713,0.0517241379310345
"50",0.0403225806451613,0.0725806451612903,0.0618279569892473,0.0134408602150538,0.384408602150538,0.0456989247311828,0.0241935483870968,0.0188172043010753,0.0134408602150538,0.0618279569892473,0.0134408602150538,0.0134408602150538,0.0134408602150538,0.0725806451612903,0.0134408602150538,0.0188172043010753,0.0241935483870968,0.0295698924731183,0.0510752688172043,0.0134408602150538
"51",0.172279792746114,0.016839378238342,0.0531088082901554,0.022020725388601,0.0919689119170984,0.0349740932642487,0.00647668393782383,0.423575129533679,0.0142487046632124,0.0142487046632124,0.00906735751295337,0.00647668393782383,0.00647668393782383,0.0194300518134715,0.0116580310880829,0.0142487046632124,0.0323834196891192,0.0246113989637306,0.0142487046632124,0.0116580310880829
"52",0.0555555555555556,0.042483660130719,0.0751633986928105,0.0228758169934641,0.0882352941176471,0.042483660130719,0.0359477124183007,0.0751633986928105,0.0555555555555556,0.0555555555555556,0.0359477124183007,0.0359477124183007,0.0947712418300654,0.0359477124183007,0.0359477124183007,0.0294117647058824,0.042483660130719,0.0228758169934641,0.0294117647058824,0.0882352941176471
"53",0.014367816091954,0.0201149425287356,0.0431034482758621,0.0431034482758621,0.014367816091954,0.0258620689655172,0.0373563218390805,0.0316091954022989,0.0316091954022989,0.0431034482758621,0.169540229885057,0.123563218390805,0.0258620689655172,0.0775862068965517,0.0603448275862069,0.0316091954022989,0.0718390804597701,0.0545977011494253,0.0201149425287356,0.0603448275862069
"54",0.0555555555555556,0.0185185185185185,0.0333333333333333,0.0333333333333333,0.114814814814815,0.144444444444444,0.0259259259259259,0.062962962962963,0.0185185185185185,0.107407407407407,0.0259259259259259,0.062962962962963,0.0259259259259259,0.0555555555555556,0.0555555555555556,0.0407407407407407,0.0481481481481481,0.0259259259259259,0.0185185185185185,0.0259259259259259
"55",0.00446428571428571,0.0169642857142857,0.09375,0.0348214285714286,0.01875,0.0169642857142857,0.0133928571428571,0.0223214285714286,0.0383928571428571,0.03125,0.0866071428571429,0.327678571428571,0.0258928571428571,0.0366071428571429,0.09375,0.0330357142857143,0.0151785714285714,0.0258928571428571,0.0294642857142857,0.0348214285714286
"56",0.0714285714285714,0.0324675324675325,0.0714285714285714,0.0324675324675325,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0714285714285714,0.0324675324675325,0.0714285714285714,0.0324675324675325,0.0714285714285714,0.0324675324675325,0.0584415584415584,0.0454545454545455,0.0324675324675325,0.0714285714285714,0.0324675324675325,0.0584415584415584
"57",0.0654761904761905,0.0416666666666667,0.0297619047619048,0.0892857142857143,0.0416666666666667,0.0297619047619048,0.0535714285714286,0.0297619047619048,0.0297619047619048,0.0535714285714286,0.0416666666666667,0.0416666666666667,0.0654761904761905,0.0297619047619048,0.0654761904761905,0.0297619047619048,0.0297619047619048,0.0297619047619048,0.172619047619048,0.0297619047619048
"58",0.0224358974358974,0.0288461538461538,0.0224358974358974,0.0224358974358974,0.0480769230769231,0.0224358974358974,0.0224358974358974,0.0224358974358974,0.0801282051282051,0.0865384615384615,0.016025641025641,0.0737179487179487,0.0352564102564103,0.0993589743589744,0.0801282051282051,0.0416666666666667,0.182692307692308,0.0416666666666667,0.016025641025641,0.0352564102564103
"59",0.0352112676056338,0.0352112676056338,0.0492957746478873,0.0352112676056338,0.0633802816901408,0.0352112676056338,0.0352112676056338,0.0352112676056338,0.0915492957746479,0.0492957746478873,0.105633802816901,0.0633802816901408,0.0352112676056338,0.0352112676056338,0.0352112676056338,0.0352112676056338,0.0633802816901408,0.0633802816901408,0.0492957746478873,0.0492957746478873
"60",0.0266990291262136,0.0218446601941748,0.0218446601941748,0.0266990291262136,0.0218446601941748,0.0412621359223301,0.0169902912621359,0.0169902912621359,0.114077669902913,0.0461165048543689,0.128640776699029,0.201456310679612,0.0364077669902913,0.0218446601941748,0.0800970873786408,0.0266990291262136,0.0849514563106796,0.0169902912621359,0.0121359223300971,0.0364077669902913
"61",0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0818181818181818,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0818181818181818,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0636363636363636,0.0454545454545455
"62",0.0445544554455446,0.0247524752475248,0.0643564356435644,0.0445544554455446,0.0445544554455446,0.0544554455445545,0.0445544554455446,0.0841584158415842,0.0247524752475248,0.0346534653465347,0.0643564356435644,0.0940594059405941,0.0445544554455446,0.0346534653465347,0.0841584158415842,0.0346534653465347,0.0445544554455446,0.0247524752475248,0.0247524752475248,0.0841584158415842
"63",0.0479452054794521,0.0342465753424658,0.0479452054794521,0.0479452054794521,0.0479452054794521,0.0342465753424658,0.0753424657534247,0.0753424657534247,0.143835616438356,0.0342465753424658,0.0753424657534247,0.0342465753424658,0.0342465753424658,0.0342465753424658,0.0342465753424658,0.0616438356164384,0.0342465753424658,0.0342465753424658,0.0342465753424658,0.0342465753424658
"64",0.05,0.0346153846153846,0.0397435897435897,0.00897435897435897,0.0397435897435897,0.0423076923076923,0.00641025641025641,0.032051282051282,0.091025641025641,0.0448717948717949,0.0294871794871795,0.0217948717948718,0.0141025641025641,0.0474358974358974,0.0423076923076923,0.0346153846153846,0.226923076923077,0.15,0.0192307692307692,0.0243589743589744
"65",0.0454545454545455,0.0454545454545455,0.0636363636363636,0.0454545454545455,0.0636363636363636,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0636363636363636,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0636363636363636,0.0636363636363636
"66",0.0233516483516484,0.0178571428571429,0.0178571428571429,0.0178571428571429,0.0151098901098901,0.0288461538461538,0.0178571428571429,0.0178571428571429,0.0315934065934066,0.0288461538461538,0.138736263736264,0.116758241758242,0.0260989010989011,0.0590659340659341,0.0343406593406593,0.0618131868131868,0.157967032967033,0.105769230769231,0.00961538461538462,0.0728021978021978
"67",0.0257009345794393,0.0163551401869159,0.0490654205607477,0.0163551401869159,0.0257009345794393,0.0210280373831776,0.044392523364486,0.0163551401869159,0.0257009345794393,0.0724299065420561,0.058411214953271,0.231308411214953,0.0537383177570093,0.0630841121495327,0.0677570093457944,0.0771028037383178,0.0163551401869159,0.0397196261682243,0.0257009345794393,0.0537383177570093
"68",0.0384615384615385,0.0384615384615385,0.0384615384615385,0.0384615384615385,0.0538461538461538,0.0692307692307692,0.0384615384615385,0.0384615384615385,0.0384615384615385,0.0384615384615385,0.0384615384615385,0.0384615384615385,0.0384615384615385,0.0692307692307692,0.0692307692307692,0.0384615384615385,0.0384615384615385,0.0384615384615385,0.161538461538462,0.0384615384615385
"69",0.0593220338983051,0.0423728813559322,0.0423728813559322,0.0593220338983051,0.0593220338983051,0.0423728813559322,0.076271186440678,0.0423728813559322,0.0423728813559322,0.0593220338983051,0.0423728813559322,0.0423728813559322,0.0593220338983051,0.0423728813559322,0.0423728813559322,0.0423728813559322,0.0593220338983051,0.0423728813559322,0.0593220338983051,0.0423728813559322
"70",0.0480225988700565,0.019774011299435,0.019774011299435,0.019774011299435,0.0141242937853107,0.0423728813559322,0.0254237288135593,0.0819209039548023,0.0254237288135593,0.019774011299435,0.155367231638418,0.127118644067797,0.0141242937853107,0.0254237288135593,0.155367231638418,0.0367231638418079,0.0536723163841808,0.0254237288135593,0.0706214689265537,0.019774011299435
"71",0.0230352303523035,0.0176151761517615,0.434959349593496,0.0176151761517615,0.0149051490514905,0.0284552845528455,0.0203252032520325,0.0257452574525745,0.0609756097560976,0.0230352303523035,0.0718157181571816,0.0203252032520325,0.00677506775067751,0.0826558265582656,0.0203252032520325,0.00948509485094851,0.0149051490514905,0.0636856368563686,0.0176151761517615,0.0257452574525745
"72",0.0357142857142857,0.0459183673469388,0.0255102040816327,0.127551020408163,0.076530612244898,0.107142857142857,0.0255102040816327,0.0459183673469388,0.0459183673469388,0.0561224489795918,0.0357142857142857,0.0561224489795918,0.0561224489795918,0.0459183673469388,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857
"73",0.0411764705882353,0.1,0.0411764705882353,0.135294117647059,0.0647058823529412,0.0411764705882353,0.0294117647058824,0.0764705882352941,0.0411764705882353,0.0294117647058824,0.0294117647058824,0.0411764705882353,0.0294117647058824,0.0294117647058824,0.0411764705882353,0.0411764705882353,0.0529411764705882,0.0529411764705882,0.0411764705882353,0.0411764705882353
"74",0.154822335025381,0.0482233502538071,0.0482233502538071,0.0228426395939086,0.0685279187817259,0.0380710659898477,0.032994923857868,0.0279187817258883,0.032994923857868,0.0228426395939086,0.0126903553299492,0.0126903553299492,0.139593908629442,0.175126903553299,0.0126903553299492,0.0177664974619289,0.0228426395939086,0.0532994923857868,0.0177664974619289,0.0380710659898477
"75",0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0272727272727273,0.0333333333333333,0.0272727272727273,0.0151515151515152,0.0272727272727273,0.0757575757575758,0.0636363636363636,0.124242424242424,0.0393939393939394,0.0515151515151515,0.0333333333333333,0.136363636363636,0.0272727272727273,0.112121212121212,0.0333333333333333,0.0151515151515152,0.0575757575757576
"76",0.0472972972972973,0.0472972972972973,0.0337837837837838,0.0608108108108108,0.0337837837837838,0.0743243243243243,0.0472972972972973,0.0608108108108108,0.0472972972972973,0.0472972972972973,0.0337837837837838,0.0608108108108108,0.0608108108108108,0.0472972972972973,0.0472972972972973,0.0337837837837838,0.0878378378378378,0.0337837837837838,0.0608108108108108,0.0337837837837838
"77",0.00719895287958115,0.00327225130890052,0.0176701570680628,0.00850785340314136,0.0242146596858639,0.00719895287958115,0.00589005235602094,0.0111256544502618,0.00850785340314136,0.00589005235602094,0.0176701570680628,0.0137434554973822,0.018979057591623,0.037303664921466,0.559554973821989,0.0883507853403141,0.117146596858639,0.0215968586387435,0.012434554973822,0.0137434554973822
"78",0.0378787878787879,0.0378787878787879,0.0378787878787879,0.0378787878787879,0.0378787878787879,0.0378787878787879,0.053030303030303,0.0378787878787879,0.0378787878787879,0.053030303030303,0.0378787878787879,0.0378787878787879,0.053030303030303,0.0378787878787879,0.0378787878787879,0.0378787878787879,0.0378787878787879,0.053030303030303,0.204545454545455,0.053030303030303
